bus_code,hour,scen,powerConsumption
6,20,1,0.04199999995384997
6,21,1,0.04199999995431456
6,22,1,0.042
6,23,1,0.041999999841452626
6,24,1,0.042
12,1,1,0.04199999983498556
12,2,1,0.042
12,3,1,0.042
12,4,1,0.042
12,5,1,0.04199999998972811
12,6,1,0.042
12,7,1,0.04199999998417478
12,8,1,0.04199999997548974
12,9,1,0.042
12,10,1,0.042
12,11,1,0.04199999990102246
12,12,1,0.042
12,13,1,0.041999999974434224
12,14,1,0.041999999778900766
12,15,1,0.041999999830074776
12,16,1,0.041999999949312736
12,17,1,0.04199999978796665
12,18,1,0.042
12,19,1,0.042
12,20,1,0.042
12,21,1,0.04199999996569336
12,22,1,0.041999999789568476
12,23,1,0.042
12,24,1,0.041999999764063975
10,1,1,0.0
10,2,1,-1.1119868787716524e-10
10,3,1,-1.0851522738908029e-10
10,4,1,-1.5320165577837763e-10
10,5,1,-4.165004320785046e-10
10,6,1,-1.3168137053773947e-11
10,7,1,-1.0510420572951291e-10
10,8,1,0.0
10,9,1,-5.2734626940993017e-11
10,10,1,0.0
10,11,1,-2.435784187092958e-10
10,12,1,-7.198297802318261e-11
10,13,1,0.0
10,14,1,0.0
10,15,1,-1.0811053775251608e-10
10,16,1,0.0
10,17,1,0.0
10,18,1,-1.4344433615966265e-10
10,19,1,0.0
10,20,1,-2.209494203474598e-10
10,21,1,0.0
10,22,1,0.0
10,23,1,-2.993133757529575e-10
10,24,1,-3.7038133341316263e-11
11,1,1,0.042
11,2,1,0.042
11,3,1,0.042
11,4,1,0.04199999979922423
11,5,1,0.042
11,6,1,0.042
11,7,1,0.042
11,8,1,0.042
11,9,1,0.04199999987595343
11,10,1,0.042
11,11,1,0.04199999966683999
11,12,1,0.042
11,13,1,0.04199999995249825
11,14,1,0.04199999981000082
11,15,1,0.042
11,16,1,0.042
11,17,1,0.042
11,18,1,0.04199999966754908
11,19,1,0.041999999992409734
11,20,1,0.042
11,21,1,0.042
11,22,1,0.042
11,23,1,0.042
11,24,1,0.042
16,1,1,0.045
16,2,1,0.045
16,3,1,0.045
16,4,1,0.045
16,5,1,0.04499999957255965
16,6,1,0.04499999995337362
16,7,1,0.045
16,8,1,0.04499999993895463
16,9,1,0.045
16,10,1,0.04499999968686761
16,11,1,0.045
16,12,1,0.045
16,13,1,0.044999999938170616
16,14,1,0.045
16,15,1,0.045
16,16,1,0.045
16,17,1,0.045
16,18,1,0.04499999991830657
16,19,1,0.045
16,20,1,0.044999999826835474
16,21,1,0.044999999265858646
16,22,1,0.04499999996849037
16,23,1,0.044999999705675406
16,24,1,0.044999999853627286
17,1,1,0.04199999965803105
17,2,1,0.04199999985297123
17,3,1,0.042
17,4,1,0.04199999987157529
17,5,1,0.041999999737579806
17,6,1,0.042
17,7,1,0.042
17,8,1,0.042
17,9,1,0.042
17,10,1,0.04199999988272337
17,11,1,0.04199999968719643
17,12,1,0.042
17,13,1,0.042
17,14,1,0.042
17,15,1,0.042
17,16,1,0.04199999987907622
17,17,1,0.042
17,18,1,0.042
17,19,1,0.042
17,20,1,0.042
17,21,1,0.042
17,22,1,0.042
17,23,1,0.04199999990901132
17,24,1,0.042
20,1,1,-0.031799996631638044
20,2,1,0.031799993701004954
20,3,1,-0.007991541217025664
20,4,1,-0.007991074215078598
20,5,1,-0.007991076494575847
20,6,1,-0.00782630178345414
20,7,1,0.03179999384765787
20,8,1,-0.03179998535865066
20,9,1,0.012122603059195164
20,10,1,0.019676869329920958
20,11,1,-0.015633141100769524
20,12,1,-0.014460876236785705
20,13,1,0.025500419078171327
20,14,1,-0.010669864657085387
20,15,1,0.015263968978107527
20,16,1,-0.006936295553662401
20,17,1,-0.02486369295170452
20,18,1,0.03179999421489624
20,19,1,-0.0103751423365637
20,20,1,-0.010374776290505401
20,21,1,-0.010374917683575409
20,22,1,-0.0003262683615886691
20,23,1,-0.0003457454636660772
20,24,1,-3.1461571198252024e-6
22,1,1,0.042
22,2,1,0.04199999964670327
22,3,1,0.042
22,4,1,0.04199999995510814
22,5,1,0.042
22,6,1,0.042
22,7,1,0.042
22,8,1,0.042
22,9,1,0.041999999870797326
22,10,1,0.04199999944541459
22,11,1,0.0419999997819154
22,12,1,0.042
22,13,1,0.041999999606300846
22,14,1,0.041999999726422176
22,15,1,0.04199999983665972
22,16,1,0.042
22,17,1,0.041999999945257556
22,18,1,0.042
22,19,1,0.04199999985135503
22,20,1,0.042
22,21,1,0.042
22,22,1,0.04199999990727617
22,23,1,0.042
22,24,1,0.042
24,1,1,0.042
24,2,1,0.042
24,3,1,0.04199999981538165
24,4,1,0.042
24,5,1,0.041999999706890334
24,6,1,0.042
24,7,1,0.04199999977061564
24,8,1,0.041999999864191256
24,9,1,0.042
24,10,1,0.042
24,11,1,0.042
24,12,1,0.04199999997050207
24,13,1,0.042
24,14,1,0.042
24,15,1,0.042
24,16,1,0.041999999956954984
24,17,1,0.041999999728394154
24,18,1,0.042
24,19,1,0.042
24,20,1,0.04199999972552328
24,21,1,0.042
24,22,1,0.041999999957938246
24,23,1,0.04199999986251395
24,24,1,0.042
33,1,1,0.04199999984534076
33,2,1,0.042
33,3,1,0.04199999990685826
33,4,1,0.0419999999635757
33,5,1,0.042
33,6,1,0.04199999985384037
33,7,1,0.042
33,8,1,0.0419999996694431
33,9,1,0.04199999956177663
33,10,1,0.041999999690696094
33,11,1,0.042
33,12,1,0.041999999635046595
33,13,1,0.042
33,14,1,0.041999999926168013
33,15,1,0.04199999959265836
33,16,1,0.042
33,17,1,0.04199999972487425
33,18,1,0.042
33,19,1,0.04199999987176891
33,20,1,0.042
33,21,1,0.042
33,22,1,0.042
33,23,1,0.042
33,24,1,0.04199999964250322
250,1,1,-4.651390601518972e-11
250,2,1,-4.664175905570937e-11
250,3,1,-4.6439233792108045e-11
250,4,1,-4.6367058197498385e-11
250,5,1,-4.648617281002717e-11
250,6,1,-4.645049341149766e-11
250,7,1,-4.656165668437546e-11
250,8,1,-4.6526071692157944e-11
250,9,1,-4.6675259769012106e-11
250,10,1,-4.667337662440213e-11
250,11,1,-4.655345014056808e-11
250,12,1,-4.6554195020634836e-11
250,13,1,-4.666046044597062e-11
250,14,1,-4.6688131833507086e-11
250,15,1,-4.676068158950105e-11
250,16,1,-4.650350788526264e-11
250,17,1,-4.64604885930626e-11
250,18,1,-4.6561635459599745e-11
250,19,1,-4.6416081469099256e-11
250,20,1,-4.6378141960874414e-11
250,21,1,-4.6460925962170076e-11
250,22,1,-4.633123077723431e-11
250,23,1,-4.630876934460353e-11
250,24,1,-4.65188253645021e-11
32,1,1,0.042
32,2,1,0.04199999987138029
32,3,1,0.042
32,4,1,0.041999999651715976
32,5,1,0.04199999988213364
32,6,1,0.041999999719561074
32,7,1,0.042
32,8,1,0.04199999999968321
32,9,1,0.042
32,10,1,0.042
32,11,1,0.04199999980526672
32,12,1,0.042
32,13,1,0.042
32,14,1,0.042
32,15,1,0.041999999576521
32,16,1,0.042
32,17,1,0.042
32,18,1,0.04199999965290868
32,19,1,0.041999999695998505
32,20,1,0.04199999988827969
32,21,1,0.04199999999946037
32,22,1,0.04199999984606426
32,23,1,0.04199999982270069
32,24,1,0.042
37,1,1,0.042
37,2,1,0.042
37,3,1,0.042
37,4,1,0.042
37,5,1,0.042
37,6,1,0.04199999978062268
37,7,1,0.042
37,8,1,0.042
37,9,1,0.04199999964178671
37,10,1,0.041999999881214854
37,11,1,0.04199999995675284
37,12,1,0.042
37,13,1,0.04199999974435931
37,14,1,0.042
37,15,1,0.0419999994306782
37,16,1,0.04199999975609778
37,17,1,0.042
37,18,1,0.042
37,19,1,0.04199999987883769
37,20,1,0.042
37,21,1,0.041999999922581896
37,22,1,0.041999999850976216
37,23,1,0.0419999998306687
37,24,1,0.042
39,1,1,0.042
39,2,1,0.042
39,3,1,0.04199999982663201
39,4,1,0.04199999958588037
39,5,1,0.0419999996370431
39,6,1,0.041999999602272346
39,7,1,0.04199999998460721
39,8,1,0.042
39,9,1,0.042
39,10,1,0.042
39,11,1,0.04199999984380833
39,12,1,0.042
39,13,1,0.041999999949575754
39,14,1,0.04199999966207312
39,15,1,0.042
39,16,1,0.04199999994801973
39,17,1,0.04199999994302066
39,18,1,0.042
39,19,1,0.04199999999541172
39,20,1,0.042
39,21,1,0.042
39,22,1,0.042
39,23,1,0.042
39,24,1,0.042
41,1,1,0.042
41,2,1,0.042
41,3,1,0.04199999961555074
41,4,1,0.04199999994140992
41,5,1,0.04199999970902909
41,6,1,0.041999999320212096
41,7,1,0.042
41,8,1,0.041999999904227085
41,9,1,0.042
41,10,1,0.0419999997937878
41,11,1,0.04199999944836543
41,12,1,0.04199999976086205
41,13,1,0.04199999985107132
41,14,1,0.042
41,15,1,0.042
41,16,1,0.041999999914819175
41,17,1,0.042
41,18,1,0.04199999995835912
41,19,1,0.04199999994082815
41,20,1,0.04199999958454448
41,21,1,0.04199999991106876
41,22,1,0.041999999768736807
41,23,1,0.042
41,24,1,0.042
43,1,1,0.042
43,2,1,0.042
43,3,1,0.04199999983620879
43,4,1,0.04199999970813636
43,5,1,0.042
43,6,1,0.04199999995305389
43,7,1,0.042
43,8,1,0.042
43,9,1,0.04199999993670106
43,10,1,0.041999999811113985
43,11,1,0.04199999985228654
43,12,1,0.04199999998243759
43,13,1,0.042
43,14,1,0.04199999959128226
43,15,1,0.041999999723964364
43,16,1,0.041999999959219034
43,17,1,0.042
43,18,1,0.0419999997122445
43,19,1,0.041999999663587445
43,20,1,0.042
43,21,1,0.04199999974803627
43,22,1,0.04199999973346502
43,23,1,0.042
43,24,1,0.041999999801783997
46,1,1,0.04199999634802198
46,2,1,-0.040499978247748765
46,3,1,0.06262512881636924
46,4,1,0.06262460893450021
46,5,1,0.06262489857870451
46,6,1,0.0626252909829479
46,7,1,-0.04049994168578995
46,8,1,0.042000001050865585
46,9,1,0.08325048454374796
46,10,1,0.0832494909459986
46,11,1,0.0007500455619410331
46,12,1,0.0007500454443896389
46,13,1,0.10809792175818789
46,14,1,-0.0007292678620955518
46,15,1,0.1011312703511131
46,16,1,0.041999933906589355
46,17,1,0.04200006588888202
46,18,1,-0.04049998424921154
46,19,1,0.042092395981545176
46,20,1,0.04199723776113675
46,21,1,0.04191040649671978
46,22,1,0.04206678602337774
46,23,1,0.04193392037758368
46,24,1,0.04199924213235204
48,1,1,0.132
48,2,1,0.13199999796106
48,3,1,0.132
48,4,1,0.132
48,5,1,0.132
48,6,1,0.132
48,7,1,0.132
48,8,1,0.132
48,9,1,0.13199999987171376
48,10,1,0.132
48,11,1,0.132
48,12,1,0.13199999698817694
48,13,1,0.132
48,14,1,0.13199999760858752
48,15,1,0.13199999547231628
48,16,1,0.13199999561509337
48,17,1,0.13199999483806854
48,18,1,0.132
48,19,1,0.132
48,20,1,0.132
48,21,1,0.13199999916020047
48,22,1,0.132
48,23,1,0.132
48,24,1,0.132
56,1,1,0.05999999895770684
56,2,1,0.05999999906473755
56,3,1,0.059999998988934475
56,4,1,0.05999999870073077
56,5,1,0.059999999403483606
56,6,1,0.05999999890211813
56,7,1,0.059999999367940454
56,8,1,0.059999996072098785
56,9,1,0.05999999319705981
56,10,1,0.06
56,11,1,0.05999999542579171
56,12,1,0.05999999784435931
56,13,1,0.059999998691035644
56,14,1,0.06
56,15,1,0.05999999313781394
56,16,1,0.06
56,17,1,0.05999999749080278
56,18,1,0.059999998890673624
56,19,1,0.059999998958961555
56,20,1,0.059999999085059756
56,21,1,0.05999999929476651
56,22,1,0.059999999010360905
56,23,1,0.059999998972451764
56,24,1,0.05999999851266066
59,1,1,0.059999998310553956
59,2,1,0.059999998312638206
59,3,1,0.059999998320819904
59,4,1,0.059999998321367695
59,5,1,0.0599999983208543
59,6,1,0.059999998338461605
59,7,1,0.059999999272664646
59,8,1,0.06
59,9,1,0.06
59,10,1,0.059999999891573605
59,11,1,0.0599999999803668
59,12,1,0.06
59,13,1,0.06
59,14,1,0.05999999992452045
59,15,1,0.05999999986346093
59,16,1,0.06
59,17,1,0.06
59,18,1,0.05999999843552274
59,19,1,0.059999998319628836
59,20,1,0.0599999983203511
59,21,1,0.059999998319285375
59,22,1,0.0599999983231543
59,23,1,0.059999998321894066
59,24,1,0.05999999832233
61,1,1,0.0059999913546451185
61,2,1,0.005999994177552759
61,3,1,0.0059999948634442985
61,4,1,0.006
61,5,1,0.005999994180176334
61,6,1,0.005999987111392529
61,7,1,0.005999993279667555
61,8,1,0.005999996975419589
61,9,1,0.006
61,10,1,0.005999997709307206
61,11,1,0.005999993697206666
61,12,1,0.0059999931716558045
61,13,1,0.005999990738995913
61,14,1,0.005999991360591489
61,15,1,0.006
61,16,1,0.005999993641142961
61,17,1,0.005999998372221332
61,18,1,0.0059999938568434975
61,19,1,0.005999992049182444
61,20,1,0.00599999717282129
61,21,1,0.005999997707666921
61,22,1,0.005999991993124563
61,23,1,0.006
61,24,1,0.00599999136096215
66,1,1,1.1575087173195445e-7
66,2,1,1.1772357601291443e-7
66,3,1,1.2492584288231039e-7
66,4,1,1.1537527762607332e-7
66,5,1,1.4378313769259735e-7
66,6,1,1.4748257384253116e-7
66,7,1,3.501779189936367e-8
66,8,1,0.006
66,9,1,0.006
66,10,1,0.006
66,11,1,0.005999999914140493
66,12,1,0.005999999952546697
66,13,1,0.006
66,14,1,0.005999999926658663
66,15,1,0.005999999856852402
66,16,1,0.006
66,17,1,0.006
66,18,1,1.5462786965836957e-7
66,19,1,1.4032202601354175e-7
66,20,1,1.2382982914545497e-7
66,21,1,1.1923160328245948e-7
66,22,1,1.247341882287463e-7
66,23,1,1.2217400379926162e-7
66,24,1,1.4422976037565675e-7
71,1,1,0.006
71,2,1,0.005999999933938357
71,3,1,0.006
71,4,1,0.006
71,5,1,0.006
71,6,1,0.005999999968855877
71,7,1,0.005999999812958956
71,8,1,0.005999999773593635
71,9,1,0.005999999667672684
71,10,1,0.006
71,11,1,0.005999999641535983
71,12,1,0.006
71,13,1,0.005999999838147866
71,14,1,0.006
71,15,1,0.005999999584068062
71,16,1,0.005999999792964803
71,17,1,0.006
71,18,1,0.005999999808668455
71,19,1,0.006
71,20,1,0.005999999878277296
71,21,1,0.006
71,22,1,0.005999999962515367
71,23,1,0.005999999786030849
71,24,1,0.006
75,1,1,0.03
75,2,1,0.03
75,3,1,0.03
75,4,1,0.03
75,5,1,0.03
75,6,1,0.02999999989691068
75,7,1,0.03
75,8,1,0.029999999989001568
75,9,1,0.03
75,10,1,0.02999999975565369
75,11,1,0.02999999989238454
75,12,1,0.03
75,13,1,0.02999999944070858
75,14,1,0.029999999813045884
75,15,1,0.029999999679220832
75,16,1,0.03
75,17,1,0.03
75,18,1,0.029999999951453617
75,19,1,0.029999999543763645
75,20,1,0.03
75,21,1,0.029999999860064217
75,22,1,0.029999999928723105
75,23,1,0.029999999879139726
75,24,1,0.03
79,1,1,0.012
79,2,1,0.011999998287753555
79,3,1,0.011999999253544412
79,4,1,0.011999998020907534
79,5,1,0.012
79,6,1,0.012
79,7,1,0.012
79,8,1,0.011999994949018098
79,9,1,0.012
79,10,1,0.012
79,11,1,0.012
79,12,1,0.011999998368287083
79,13,1,0.011999998978898004
79,14,1,0.012
79,15,1,0.011999998699081795
79,16,1,0.011999998775922924
79,17,1,0.012
79,18,1,0.011999999274127565
79,19,1,0.011999996206725797
79,20,1,0.012
79,21,1,0.011999999407637836
79,22,1,0.011999996768379272
79,23,1,0.012
79,24,1,0.011999998434869189
83,1,1,0.04199999498242627
83,2,1,0.04199999696983541
83,3,1,0.042
83,4,1,0.04199999669117543
83,5,1,0.0419999964647947
83,6,1,0.04199999691978785
83,7,1,0.041999990286516214
83,8,1,0.04199999616207187
83,9,1,0.04199999838795695
83,10,1,0.042
83,11,1,0.042
83,12,1,0.042
83,13,1,0.042
83,14,1,0.042
83,15,1,0.04199999703729434
83,16,1,0.042
83,17,1,0.04199999908257831
83,18,1,0.04199999316496386
83,19,1,0.041999998363559894
83,20,1,0.042
83,21,1,0.04199999894651739
83,22,1,0.042
83,23,1,0.041999999159945026
83,24,1,0.04199999406023843
85,1,1,-0.11769750011415085
85,2,1,-0.11829100000000001
85,3,1,-0.11153500030936898
85,4,1,-0.10797450036870467
85,5,1,-0.11034800011063588
85,6,1,-0.10678750000000001
85,7,1,-0.0820005
85,8,1,-0.075929
85,9,1,-0.05287650004057684
85,10,1,-0.030919499999999996
85,11,1,-0.01927915008364771
85,12,1,-0.014577350000000003
85,13,1,-0.015216400336825947
85,14,1,-0.017179299999999995
85,15,1,-0.01740755041982231
85,16,1,-0.016722799999999996
85,17,1,-0.0176358
85,18,1,-0.020739900156688564
85,19,1,-0.028591500018649685
85,20,1,-0.035986500261307335
85,21,1,-0.04634900022778842
85,22,1,-0.05109600005340892
85,23,1,-0.050229
85,24,1,-0.044294499999999994
88,1,1,0.012
88,2,1,0.012
88,3,1,0.011999999991386602
88,4,1,0.012
88,5,1,0.01199999957172686
88,6,1,0.012
88,7,1,0.012
88,8,1,0.011999999912525866
88,9,1,0.012
88,10,1,0.012
88,11,1,0.012
88,12,1,0.011999999598894058
88,13,1,0.012
88,14,1,0.012
88,15,1,0.011999999941597169
88,16,1,0.011999999804916407
88,17,1,0.011999999930346233
88,18,1,0.011999999922599614
88,19,1,0.011999999823127886
88,20,1,0.012
88,21,1,0.012
88,22,1,0.012
88,23,1,0.012
88,24,1,0.012
90,1,1,0.03
90,2,1,0.03
90,3,1,0.029999999751037374
90,4,1,0.03
90,5,1,0.029999999691077233
90,6,1,0.03
90,7,1,0.03
90,8,1,0.029999999728504218
90,9,1,0.029999999883272226
90,10,1,0.03
90,11,1,0.03
90,12,1,0.03
90,13,1,0.03
90,14,1,0.02999999980778476
90,15,1,0.03
90,16,1,0.029999999885350688
90,17,1,0.029999999761855665
90,18,1,0.03
90,19,1,0.029999999659253835
90,20,1,0.03
90,21,1,0.029999999571760087
90,22,1,0.029999999904191443
90,23,1,0.029999999866255882
90,24,1,0.029999999928715656
92,1,1,0.02999996931041319
92,2,1,-0.0017999097415228329
92,3,1,0.03130272340746204
92,4,1,0.04850350881619267
92,5,1,0.03614045237792659
92,6,1,0.035853172328977355
92,7,1,-0.0017996184271698126
92,8,1,0.04209406270856523
92,9,1,0.022511055473575625
92,10,1,0.025395041407589632
92,11,1,0.044966464984176335
92,12,1,0.04486116067961028
92,13,1,0.023756132653641668
92,14,1,0.038214641769051316
92,15,1,0.02121169161223609
92,16,1,0.03790315395919075
92,17,1,0.030886212051080927
92,18,1,-0.0017998207819662885
92,19,1,0.030000012682956417
92,20,1,0.036201367911924916
92,21,1,0.037419019520049855
92,22,1,0.01638103143440084
92,23,1,0.03612598481742232
92,24,1,0.023872488011312625
94,1,1,0.0299999989920348
94,2,1,0.029999998978798077
94,3,1,0.02999999898138103
94,4,1,0.029999998992182322
94,5,1,0.029999998989930336
94,6,1,0.029999998997490625
94,7,1,0.02999999923203824
94,8,1,0.02999999995010224
94,9,1,0.029999999953200393
94,10,1,0.029999999951172043
94,11,1,0.02999999995113269
94,12,1,0.029999999951057586
94,13,1,0.02999999995134529
94,14,1,0.02999999995120684
94,15,1,0.029999999950251776
94,16,1,0.02999999995174439
94,17,1,0.029999999952414994
94,18,1,0.029999999019288816
94,19,1,0.029999998989096673
94,20,1,0.02999999898506929
94,21,1,0.029999998977346492
94,22,1,0.02999999899677013
94,23,1,0.029999998983899618
94,24,1,0.029999998989576455
96,1,1,0.03
96,2,1,0.03
96,3,1,0.029999999721026852
96,4,1,0.03
96,5,1,0.02999999970656658
96,6,1,0.029999999868147862
96,7,1,0.029999999602070126
96,8,1,0.029999999948987714
96,9,1,0.029999999950251294
96,10,1,0.02999999982679511
96,11,1,0.02999999970914415
96,12,1,0.02999999975181884
96,13,1,0.029999999740544587
96,14,1,0.029999999413037468
96,15,1,0.03
96,16,1,0.02999999973137768
96,17,1,0.0299999997439157
96,18,1,0.029999999986400603
96,19,1,0.02999999987520177
96,20,1,0.03
96,21,1,0.03
96,22,1,0.029999999572353185
96,23,1,0.03
96,24,1,0.029999999692674667
450,1,1,-4.6345751200428677e-11
450,2,1,-4.638841200897217e-11
450,3,1,-4.622450059738994e-11
450,4,1,-4.61876800168565e-11
450,5,1,-4.653273493536552e-11
450,6,1,-4.6258251548267087e-11
450,7,1,-4.639240006040792e-11
450,8,1,-4.6236798599368726e-11
450,9,1,-4.63385866535186e-11
450,10,1,-4.6340151359438845e-11
450,11,1,-4.619945075579136e-11
450,12,1,-4.620121724668595e-11
450,13,1,-4.6310659057635747e-11
450,14,1,-4.620883870609872e-11
450,15,1,-4.633669391953307e-11
450,16,1,-4.6229765489292045e-11
450,17,1,-4.6241626508688995e-11
450,18,1,-4.636527988148828e-11
450,19,1,-4.626123505847301e-11
450,20,1,-4.60154613651727e-11
450,21,1,-4.618022781322617e-11
450,22,1,-4.625343853120364e-11
450,23,1,-4.636839906888033e-11
450,24,1,-4.627286180288139e-11
104,1,1,0.006
104,2,1,0.00599999995220287
104,3,1,0.006
104,4,1,0.006
104,5,1,0.006
104,6,1,0.005999999867753956
104,7,1,0.006
104,8,1,0.006
104,9,1,0.006
104,10,1,0.006
104,11,1,0.006
104,12,1,0.006
104,13,1,0.005999999970799984
104,14,1,0.005999999784282853
104,15,1,0.006
104,16,1,0.006
104,17,1,0.006
104,18,1,0.005999999860277368
104,19,1,0.005999999841844379
104,20,1,0.006
104,21,1,0.005999999758776106
104,22,1,0.006
104,23,1,0.006
104,24,1,0.005999999623523464
107,1,1,0.005999999724695681
107,2,1,0.005999999922282916
107,3,1,0.005999999844291593
107,4,1,0.0059999997362588904
107,5,1,0.005999999739863404
107,6,1,0.006
107,7,1,0.006
107,8,1,0.005999999561539682
107,9,1,0.005999999886160231
107,10,1,0.006
107,11,1,0.005999999991948552
107,12,1,0.006
107,13,1,0.006
107,14,1,0.005999999864349186
107,15,1,0.005999999718734428
107,16,1,0.005999999696982913
107,17,1,0.006
107,18,1,0.006
107,19,1,0.005999999982619874
107,20,1,0.005999999978206453
107,21,1,0.005999999953540622
107,22,1,0.005999999874121648
107,23,1,0.005999999735408101
107,24,1,0.006
300,1,1,-5.141255925347691e-11
300,2,1,-4.8102513483017156e-11
300,3,1,-4.88029355958654e-11
300,4,1,-5.0476169056107346e-11
300,5,1,-4.906564915922341e-11
300,6,1,-5.027788759659539e-11
300,7,1,-4.978608808706658e-11
300,8,1,-4.885541619283781e-11
300,9,1,-4.8832073613706605e-11
300,10,1,-4.8657550088476464e-11
300,11,1,-4.917975034285585e-11
300,12,1,-4.9284818437034265e-11
300,13,1,-4.8888599347201925e-11
300,14,1,-4.9316409315578805e-11
300,15,1,-4.8875763011268094e-11
300,16,1,-4.91400583863557e-11
300,17,1,-4.8817053361179074e-11
300,18,1,-5.019699170760548e-11
300,19,1,-4.89279625375594e-11
300,20,1,-5.066374781215277e-11
300,21,1,-5.0739108303330083e-11
300,22,1,-4.860474673809042e-11
300,23,1,-4.976599125429043e-11
300,24,1,-5.145540340565973e-11
111,1,1,0.00599999976451664
111,2,1,0.005999999745101583
111,3,1,0.005999999783200968
111,4,1,0.006
111,5,1,0.005999999938582152
111,6,1,0.005999999889677904
111,7,1,0.005999999871575075
111,8,1,0.006
111,9,1,0.0059999999716044495
111,10,1,0.006
111,11,1,0.006
111,12,1,0.005999999961718597
111,13,1,0.00599999967580411
111,14,1,0.005999999896679128
111,15,1,0.006
111,16,1,0.005999999972355546
111,17,1,0.005999999795341455
111,18,1,0.006
111,19,1,0.006
111,20,1,0.006
111,21,1,0.0059999997801283515
111,22,1,0.005999999962866811
111,23,1,0.00599999958195578
111,24,1,0.006
114,1,1,-0.11426159999999999
114,2,1,-0.11476199999999999
114,3,1,-0.109068
114,4,1,-0.10606720014946616
114,5,1,-0.10806800004590902
114,6,1,-0.10506720003264025
114,7,1,-0.0841772
114,8,1,-0.07906040002687903
114,9,1,-0.059632400218227744
114,10,1,-0.0411276
114,11,1,-0.031317279999999996
114,12,1,-0.027354760280223066
114,13,1,-0.02789336005281081
114,14,1,-0.029547600000000007
114,15,1,-0.029739960276383627
114,16,1,-0.029162880123840173
114,17,1,-0.02993232
114,18,1,-0.032548400009373965
114,19,1,-0.03916560021140945
114,20,1,-0.045398000457437485
114,21,1,-0.05413080012146879
114,22,1,-0.05813200009146291
114,23,1,-0.05740080012192927
114,24,1,-0.052399600183907
