circuit_code,hour,scen,flow
17,2,6,1.2092748189428536e-10
17,2,7,2.3408827218651894e-10
17,2,8,3.349121670376796e-10
17,2,9,2.134346901752199e-10
17,2,10,2.023329447709104e-10
17,3,1,2.001179187665214e-10
17,3,2,1.5294914210076992e-10
17,3,3,1.0756242552448043e-10
17,3,4,1.710328814705477e-10
17,3,5,1.2246159134689024e-10
17,3,6,1.1653957229658068e-10
17,3,7,1.3160249683235327e-10
17,3,8,2.74536953975262e-10
17,3,9,1.257799598295967e-10
17,3,10,1.4987932080106885e-10
17,4,1,1.5430352896781506e-10
17,4,2,1.277988727199046e-10
17,4,3,2.010730441647178e-10
17,4,4,1.592097252208543e-10
17,4,5,1.8332257803632796e-10
17,4,6,1.4641660598434017e-10
17,4,7,1.3729807136474135e-10
17,4,8,2.6766266723679405e-10
17,4,9,1.6731681545118243e-10
17,4,10,1.0774481354499751e-10
17,5,1,2.70290845477047e-10
17,5,2,3.7366138790307556e-10
17,5,3,1.1876909100377879e-10
17,5,4,9.850621066746846e-11
17,5,5,1.0948999244127919e-10
17,5,6,2.7743602456977163e-10
17,5,7,1.1734005077336594e-10
17,5,8,1.1700759140275225e-10
17,5,9,3.1023969447708334e-10
17,5,10,1.0681089033769311e-10
17,6,1,1.0628341645358097e-10
17,6,2,1.8980239155853462e-8
17,6,3,9.441600568183628e-11
17,6,4,1.2152540545559079e-10
17,6,5,1.4068757194297476e-10
17,6,6,1.1764515779126548e-10
17,6,7,1.4055571013211697e-9
17,6,8,1.373544986187452e-10
17,6,9,8.506201838446802e-11
17,6,10,1.4216170900615468e-5
17,7,1,1.1345239933789196e-10
17,7,2,0.0005013828170568992
17,7,3,9.242607583578704e-11
17,7,4,1.0095572690862076e-10
17,7,5,1.2354313169160116e-10
17,7,6,1.219293352808673e-10
17,7,7,0.00014303847681605217
17,7,8,1.0660016684897406e-10
17,7,9,9.393797758231446e-11
17,7,10,0.0006810058702128608
17,8,1,1.0549918441313466e-10
17,8,2,0.0002934997917123508
17,8,3,1.1775160333611412e-10
17,8,4,1.0388972162162842e-10
17,8,5,1.1205335702568832e-10
17,8,6,9.92014811825601e-11
17,8,7,9.133353785253536e-10
17,8,8,0.04144882376203141
17,8,9,1.0993493747446253e-10
17,8,10,1.0187608601197786e-10
17,9,1,9.767910615709125e-11
17,9,2,0.0022775204116976503
17,9,3,1.218166739925109e-10
17,9,4,1.079085916075091e-10
17,9,5,0.0008869299903726115
17,9,6,1.300824825739294e-10
17,9,7,1.292814348992323e-10
17,9,8,1.3802487747880434e-10
17,9,9,1.6596713329137666e-10
17,9,10,1.2585652731824165e-10
17,10,1,1.3871923526123704e-10
17,10,2,1.4223215625649233e-10
17,10,3,1.404019109287775e-10
17,10,4,1.564325652560756e-10
17,10,5,1.437074027873848e-10
17,10,6,1.4240332793142321e-10
17,10,7,1.520152308210308e-10
17,10,8,1.196251661225411e-9
17,10,9,1.4887985445943298e-10
17,10,10,1.2898036544988244e-10
17,11,1,1.4836203839819362e-10
17,11,2,1.672086586089403e-10
17,11,3,1.7022747151552197e-10
17,11,4,1.672221018481056e-10
17,11,5,1.6926638683328735e-10
17,11,6,1.5474139393091175e-10
17,11,7,1.7909589431263958e-10
17,11,8,2.4045118231458827e-10
17,11,9,1.4954102917042857e-10
17,11,10,1.5387320848698493e-10
17,12,1,1.70798609217067e-10
17,12,2,1.6192431565523583e-10
17,12,3,1.48274191715563e-10
17,12,4,1.5556126180743064e-10
17,12,5,1.4933785771256887e-10
17,12,6,1.5946549724881275e-10
17,12,7,1.5216859137096532e-10
17,12,8,1.8440194080324982e-10
17,12,9,1.7895525536250555e-10
17,12,10,1.6301808445913518e-10
17,13,1,1.6598536064434557e-10
17,13,2,2.030216468129105e-10
17,13,3,1.557328803658018e-10
17,13,4,1.6706831062643398e-10
17,13,5,1.5656780494727318e-10
17,13,6,1.4609512604010969e-10
17,13,7,1.5664108177871218e-10
17,13,8,1.8106910228672279e-10
17,13,9,1.5724162203973032e-10
17,13,10,1.6989181022313708e-10
17,14,1,1.6360656894211198e-10
17,14,2,1.664284417706365e-10
17,14,3,1.5942152799230232e-10
17,14,4,1.6118909732389922e-10
17,14,5,1.4933972920335867e-10
17,14,6,1.5469910697924736e-10
17,14,7,1.498204075616477e-10
17,14,8,2.0848535606809695e-10
17,14,9,1.6635398239999017e-10
17,14,10,1.6943772175313382e-10
17,15,1,1.536480312626167e-10
17,15,2,1.4789237038995368e-10
17,15,3,1.5428257073886552e-10
17,15,4,1.487199321942978e-10
17,15,5,1.3729766345106222e-10
17,15,6,1.3056863862035935e-10
17,15,7,1.4130434007020382e-10
17,15,8,5.643442760657501e-10
17,15,9,1.5052024891680106e-10
17,15,10,1.3728533896919877e-10
17,16,1,1.1371109220433575e-10
17,16,2,1.3199044251040604e-10
17,16,3,1.0054446294531792e-9
17,16,4,9.672850299433183e-10
17,16,5,1.1578680394568304e-10
17,16,6,1.2905356282024668e-10
17,16,7,1.3625053700582962e-10
17,16,8,1.2389071159222379e-10
17,16,9,1.1302981345082157e-10
17,16,10,1.328877962801739e-10
17,17,1,7.944563880654399e-11
17,17,2,0.0003591364746381438
17,17,3,2.1840699142274045e-10
17,17,4,1.773901603173005e-10
17,17,5,8.579402074233408e-11
17,17,6,8.22135127986769e-11
17,17,7,0.0008461620173413801
17,17,8,0.002045025946626424
17,17,9,7.163002208932651e-11
17,17,10,8.456719504635311e-11
17,18,1,5.955413459424242e-5
17,18,2,6.173721467149184e-10
17,18,3,7.1475034653453e-5
17,18,4,7.077636999470894e-5
17,18,5,3.99316538802054e-11
17,18,6,3.692341572429169e-11
17,18,7,5.343591493423477e-11
17,18,8,0.0014389254905502209
17,18,9,4.622352701075496e-11
17,18,10,4.6868681843002746e-5
17,19,1,1.1575679748756714e-10
17,19,2,2.152463476946043e-10
17,19,3,0.039779104349022515
17,19,4,8.623371329008785e-11
17,19,5,2.284126009782259e-10
17,19,6,-4.32786518743347e-12
17,19,7,2.3676491049055385e-10
17,19,8,0.0012009495129955696
17,19,9,9.444909163133464e-11
17,19,10,1.8264961604259664e-10
17,20,1,9.487074916238688e-11
17,20,2,2.772772546402755e-10
17,20,3,2.7449398139159634e-10
17,20,4,8.645162954446718e-11
17,20,5,3.20303401387279e-10
17,20,6,2.7191819280845786e-10
17,20,7,2.825735953549505e-10
17,20,8,3.4276957575778617e-10
17,20,9,8.481853497698611e-11
17,20,10,1.4278862536084444e-10
17,21,1,1.6718507667797593e-11
17,21,2,0.0020073496653224003
17,21,3,2.223925310498592e-11
17,21,4,4.372159515499993e-11
17,21,5,1.0112678035610856e-10
17,21,6,0.0019984147679629758
17,21,7,0.0020045843895093365
17,21,8,0.00198066718272666
17,21,9,0.001912176716764643
17,21,10,0.00016097661424878986
17,22,1,3.200080713411944e-10
17,22,2,0.0004555309061822391
17,22,3,6.649717419836983e-11
17,22,4,4.9344606892142024e-11
17,22,5,3.472312874517762e-10
17,22,6,6.108819429365449e-10
17,22,7,6.414542185873721e-11
17,22,8,0.0028101523426695865
17,22,9,5.659123148523345e-11
17,22,10,5.648969832119522e-10
17,23,1,2.8480507853400587e-10
17,23,2,3.7599998675939153e-10
17,23,3,1.45850036868438e-10
17,23,4,7.540315510441439e-11
17,23,5,8.454247148360321e-11
17,23,6,4.608549639005943e-10
17,23,7,2.1532377675615552e-10
17,23,8,0.0032101694283862676
17,23,9,6.881624295995722e-11
17,23,10,7.235964209196401e-11
17,24,1,1.18319495872349e-10
17,24,2,2.088251948204065e-10
17,24,3,1.4179418977704669e-10
17,24,4,1.2992699926421825e-10
17,24,5,1.179897252115265e-10
17,24,6,1.1849984088026753e-10
17,24,7,1.2263681288131108e-10
17,24,8,0.0032690825339679397
17,24,9,1.192763060001093e-10
17,24,10,1.6718475286485402e-10
18,1,1,-1.2728124322272951
18,1,2,-1.2702380512109934
18,1,3,-1.2728124321777392
18,1,4,-1.2728124320704766
18,1,5,-1.3724476895721394
18,1,6,-1.2728124305073159
18,1,7,-1.2728124326059473
18,1,8,-1.2410901831986252
18,1,9,-1.2728124321261245
18,1,10,-1.2728124321139769
18,2,1,-0.2804714090977734
18,2,2,-1.2728124312959541
18,2,3,-1.2728124312983655
18,2,4,-1.3999739484523792
18,2,5,-1.2728124314384248
18,2,6,-1.2728124319066854
18,2,7,-0.28047140865945813
18,2,8,-0.28047140930995773
18,2,9,-0.2804714089048853
18,2,10,-0.28047140885589433
18,3,1,-1.2728124319464884
18,3,2,-1.272812432583661
18,3,3,-1.396389960474801
18,3,4,-1.2728124326114916
18,3,5,-1.2728124326430152
18,3,6,-1.3969904857134554
18,3,7,-1.2728124326893502
18,3,8,-1.2728124324322545
18,3,9,-1.2728124325994963
18,3,10,-1.2728124325781929
18,4,1,-1.2728124340663152
18,4,2,-1.2728124337486235
18,4,3,-1.2728124340089162
18,4,4,-1.2728124339725766
18,4,5,-1.272812434325844
18,4,6,-1.2728124342032865
18,4,7,-1.3669734355913101
18,4,8,-1.2728124341634017
18,4,9,-1.2728124340570017
18,4,10,-1.3502438712344418
18,5,1,-0.2804714119408985
18,5,2,-0.28047141168122375
18,5,3,-1.272812431831205
18,5,4,-1.4017753453293973
18,5,5,-1.2728124309967388
18,5,6,-0.2804714120765534
18,5,7,-1.3608224239514708
18,5,8,-1.1299710958870852
18,5,9,-0.28047141216869637
18,5,10,-1.272812429903013
18,6,1,-1.2714355258149204
18,6,2,-1.2708111808735187
18,6,3,-1.2714650563409886
18,6,4,-1.2714650564744219
18,6,5,-1.2708949567165067
18,6,6,-1.2716559318769498
18,6,7,-1.2708112248188974
18,6,8,-1.271011420689918
18,6,9,-1.271519686518349
18,6,10,-1.270719469870691
18,7,1,-0.22776090564449808
18,7,2,-0.21691782106767107
18,7,3,-1.3589757498796142
18,7,4,-1.3664305655057603
18,7,5,-0.2201559096969347
18,7,6,-0.23608050541540865
18,7,7,-0.21932981503280066
18,7,8,-1.0412175945674136
18,7,9,-1.3680886975401978
18,7,10,-0.21597060494849124
18,8,1,-1.1408624320178187
18,8,2,-1.1099934858351472
18,8,3,-1.1467739323270627
18,8,4,-1.2806480846804313
18,8,5,-1.1797283874709112
18,8,6,-1.2765983048631688
18,8,7,-1.1117104673797948
18,8,8,-0.6938989451417394
18,8,9,-1.1518839320721883
18,8,10,-1.1465421589530798
18,9,1,-0.684681048692064
18,9,2,-0.06157659133340065
18,9,3,-1.0679299318415463
18,9,4,-1.0679299320988158
18,9,5,-0.07635556874296016
18,9,6,-0.10210490639615295
18,9,7,-0.5661611600118369
18,9,8,-0.13948635760639064
18,9,9,-0.08389542272765743
18,9,10,-0.48207114188240197
18,10,1,-0.799725617801656
18,10,2,-0.9637034323166446
18,10,3,-0.7997256174160585
18,10,4,-0.799725617398926
18,10,5,-1.041859324819725
18,10,6,-1.0417139325212958
18,10,7,-0.7997256172079825
18,10,8,-0.7997256137457316
18,10,9,-0.7997256174855044
18,10,10,-0.953722931625884
18,11,1,-0.6162608826109929
18,11,2,-0.9283524323854281
18,11,3,-0.6001315484929016
18,11,4,-0.6066690636078705
18,11,5,-0.5993081397355688
18,11,6,-0.6204431474550998
18,11,7,-0.5993081287754966
18,11,8,-0.5993081237814171
18,11,9,-0.9653689331209636
18,11,10,-0.5993081271403075
18,12,1,-0.6105431674135522
18,12,2,-0.5124479834859541
18,12,3,-0.5820893281247943
18,12,4,-0.5891733058072327
18,12,5,-1.0091252540215174
18,12,6,-0.9902969330952948
18,12,7,-0.5686624567768567
18,12,8,-0.4598984115358073
18,12,9,-0.5986256017503251
18,12,10,-0.528005661740318
18,13,1,-0.6121678775151573
18,13,2,0.06773055574734484
18,13,3,-0.5827400659073114
18,13,4,-0.5900926419473657
18,13,5,-0.6054260752567626
18,13,6,-0.6228079470002393
18,13,7,-0.5841201237949968
18,13,8,-0.2746088063669535
18,13,9,-0.5994208640936985
18,13,10,-0.5331906595281025
18,14,1,-0.6262325242413579
18,14,2,-0.5466631210005771
18,14,3,-0.5997230807687706
18,14,4,-0.6069508037721438
18,14,5,-1.0284449330237306
18,14,6,-0.6497704635925082
18,14,7,-1.0606494169219034
18,14,8,-0.5156875364101671
18,14,9,-0.6157106053682554
18,14,10,-0.5560664807862863
18,15,1,-0.7255779618693425
18,15,2,-1.0156449324702934
18,15,3,-0.7255779611250052
18,15,4,-0.7255779615420636
18,15,5,-1.1387801630815837
18,15,6,-1.2039114712805898
18,15,7,-1.0708824319959658
18,15,8,-0.7255779570809674
18,15,9,-0.7255779612092094
18,15,10,-1.0541589907129647
18,16,1,-1.0858059319248226
18,16,2,-1.0973624315225208
18,16,3,-1.080358470505402
18,16,4,-1.0803584704414626
18,16,5,-1.208100755372305
18,16,6,-1.280731807497956
18,16,7,-1.1368654319859304
18,16,8,-1.0913209295422697
18,16,9,-1.0881609314528071
18,16,10,-1.0812129325259094
18,17,1,-1.1812659322466201
18,17,2,-1.1739447590566419
18,17,3,-1.176678435819253
18,17,4,-1.1766784362541542
18,17,5,-1.2848361041987129
18,17,6,-1.2117229312770461
18,17,7,-1.1695525198750314
18,17,8,-1.1589430742543436
18,17,9,-1.2948900934432757
18,17,10,-1.2285511204113908
18,18,1,-1.2655772891116224
18,18,2,-1.2660202518557322
18,18,3,-1.2656081745594459
18,18,4,-1.2656126659677145
18,18,5,-1.2683218056807533
18,18,6,-1.2692682109528846
18,18,7,-1.2681259890760903
18,18,8,-1.2537655621367265
18,18,9,-1.3739672646184253
18,18,10,-1.2657742338956721
18,19,1,-1.2728124329152972
18,19,2,-1.2728124327927028
18,19,3,-0.8696299547102113
18,19,4,-1.2728124326984636
18,19,5,-1.2728124332836708
18,19,6,-1.3996179396683994
18,19,7,-1.2728124327798918
18,19,8,-1.2631453457962998
18,19,9,-1.2728124330889599
18,19,10,-1.2728124328365515
18,20,1,-0.2804714062623463
18,20,2,-0.2804714067659176
18,20,3,-0.2804714044527549
18,20,4,-0.28047140685946936
18,20,5,-0.28047140650904834
18,20,6,-0.28047140420666117
18,20,7,-0.28047140624884165
18,20,8,-0.2804714069045409
18,20,9,-0.28047140708024454
18,20,10,-0.2804714028563214
18,21,1,-1.4279435097131261
18,21,2,-1.3265157795454987
18,21,3,-1.3788591249427438
18,21,4,-1.3883373711616875
18,21,5,-1.3437907356790542
18,21,6,-1.3265381300065129
18,21,7,-1.3265327467159131
18,21,8,-1.3265133920557677
18,21,9,-1.3269144864150222
18,21,10,-1.3426363317912398
18,22,1,-1.2728124380376522
18,22,2,-1.2693490550959683
18,22,3,-1.384514780989577
18,22,4,-1.3935403207392478
18,22,5,-1.2728124376152083
18,22,6,-1.272812437839679
18,22,7,-1.3215591532300306
18,22,8,-1.2487110425455934
18,22,9,-1.3933381963019347
18,22,10,-1.2728124380104622
18,23,1,-1.2728124348816416
18,23,2,-1.272812435215575
18,23,3,-1.2728124345284808
18,23,4,-1.3939989526374674
18,23,5,-1.3235401530375017
18,23,6,-1.272812434757555
18,23,7,-1.2728124350365402
18,23,8,-1.2442218264258254
18,23,9,-1.3937980233646274
18,23,10,-1.320550299654502
18,24,1,-1.2728124316354403
18,24,2,-1.2728124316575358
18,24,3,-1.272812431567836
18,24,4,-1.2728124316380607
18,24,5,-1.2728124318759586
18,24,6,-1.340518206483022
18,24,7,-1.2728124316730103
18,24,8,-1.244046814348919
18,24,9,-1.2728124319171616
18,24,10,-1.2728124315472031
19,1,1,5.393238180584761e-11
19,1,2,0.00018499690306694535
19,1,3,4.854894614794523e-11
19,1,4,6.063388346796041e-11
19,1,5,6.69292212195453e-11
19,1,6,6.372111814897469e-11
19,1,7,5.807580713414663e-11
19,1,8,0.0018772454064364512
19,1,9,5.813517794429853e-11
19,1,10,5.698914457721745e-11
19,2,1,1.0735532590474552e-10
19,2,2,5.312913396860797e-11
19,2,3,5.662447208536419e-11
19,2,4,6.003062106456614e-11
19,2,5,5.1335686825332625e-11
19,2,6,4.22795325630887e-11
19,2,7,1.0269431364034012e-10
19,2,8,1.7138816120261322e-10
19,2,9,1.132085120613482e-10
19,2,10,1.1242176584296413e-10
19,3,1,9.842948706316452e-11
19,3,2,7.315123623693916e-11
19,3,3,5.70644849957606e-11
19,3,4,7.535570928681705e-11
19,3,5,7.584827430351369e-11
19,3,6,6.00365153840422e-11
19,3,7,6.316891908927209e-11
19,3,8,1.4011135707919406e-10
19,3,9,8.684466356841877e-11
19,3,10,7.758308383484537e-11
19,4,1,8.110507680602534e-11
19,4,2,8.802904547518201e-11
19,4,3,7.972803352510251e-11
19,4,4,7.662652486253968e-11
19,4,5,5.617231517201296e-11
19,4,6,6.958693033838524e-11
19,4,7,5.490655621641609e-11
19,4,8,1.1259662701849477e-10
19,4,9,7.898073227053872e-11
19,4,10,5.224957248557789e-11
19,5,1,1.43257760230817e-10
19,5,2,1.8956385832350207e-10
19,5,3,5.4097373416803465e-11
19,5,4,4.378471369805057e-11
19,5,5,6.059833606716974e-11
19,5,6,1.3090294422469224e-10
19,5,7,5.241824761810128e-11
19,5,8,5.29094750563662e-11
19,5,9,1.53781658562801e-10
19,5,10,6.423766290789287e-11
19,6,1,4.2326680815964535e-11
19,6,2,8.199584297291887e-9
19,6,3,5.077197783655191e-11
19,6,4,4.910265106924772e-11
19,6,5,6.441888213133923e-11
19,6,6,5.352137459963093e-11
19,6,7,7.903330194600492e-10
19,6,8,8.134351683743065e-11
19,6,9,6.800257378730584e-11
19,6,10,7.119045950345133e-6
19,7,1,5.006965604128939e-11
19,7,2,0.00025118213873286875
19,7,3,4.8193134037411534e-11
19,7,4,4.3160678123480417e-11
19,7,5,7.087322853662773e-11
19,7,6,5.686231138152529e-11
19,7,7,7.164024063949578e-5
19,7,8,5.3201586278047075e-11
19,7,9,4.6702479964778134e-11
19,7,10,0.0003411927824341642
19,8,1,3.881824957197839e-11
19,8,2,0.0001470077146012408
19,8,3,4.795798294931161e-11
19,8,4,4.39930109178662e-11
19,8,5,5.0572797738890584e-11
19,8,6,3.8014688656729783e-11
19,8,7,4.5759424358115665e-10
19,8,8,0.02079111769529364
19,8,9,4.781251556023148e-11
19,8,10,4.218991252773199e-11
19,9,1,5.890660306804775e-11
19,9,2,0.0011359054466977985
19,9,3,5.356153664683596e-11
19,9,4,5.936457590499349e-11
19,9,5,0.0004444065234471882
19,9,6,6.405405722753664e-11
19,9,7,5.565667044776905e-11
19,9,8,6.786749684080814e-11
19,9,9,9.549713428586824e-11
19,9,10,6.08640491242952e-11
19,10,1,7.454523569064548e-11
19,10,2,6.130880027725571e-11
19,10,3,7.864029645612922e-11
19,10,4,6.67548999880701e-11
19,10,5,6.087316197185686e-11
19,10,6,6.503214386173572e-11
19,10,7,7.390947326615358e-11
19,10,8,6.3429004574036e-10
19,10,9,7.504104636492173e-11
19,10,10,7.203405163448501e-11
19,11,1,6.659840493803026e-11
19,11,2,7.401824950217517e-11
19,11,3,7.362674301162795e-11
19,11,4,7.292225012939723e-11
19,11,5,7.818995524302929e-11
19,11,6,7.878742411768374e-11
19,11,7,7.930061619613889e-11
19,11,8,1.0699396938372282e-10
19,11,9,6.39779409455536e-11
19,11,10,8.560720489338422e-11
19,12,1,9.868662618025916e-11
19,12,2,7.488810136419874e-11
19,12,3,7.915664024385087e-11
19,12,4,7.818582504229838e-11
19,12,5,7.9334000990593e-11
19,12,6,8.784441150347622e-11
19,12,7,9.174692995296803e-11
19,12,8,8.914440627741212e-11
19,12,9,8.200745775952072e-11
19,12,10,8.397920351785171e-11
19,13,1,8.114306343314772e-11
19,13,2,9.449278154989435e-11
19,13,3,8.109261095195879e-11
19,13,4,7.299922554376349e-11
19,13,5,8.893008885420818e-11
19,13,6,7.709324767770195e-11
19,13,7,8.872256126659937e-11
19,13,8,8.288819255049221e-11
19,13,9,7.688778949507986e-11
19,13,10,8.394707282678974e-11
19,14,1,8.710963203679782e-11
19,14,2,8.526297054283121e-11
19,14,3,8.34245428215349e-11
19,14,4,6.84823811639982e-11
19,14,5,7.525668423654295e-11
19,14,6,8.839426518409781e-11
19,14,7,8.178433595611217e-11
19,14,8,9.09293786700555e-11
19,14,9,8.206731567258149e-11
19,14,10,8.296511423323193e-11
19,15,1,7.978685269992975e-11
19,15,2,7.182904108199577e-11
19,15,3,7.738006785847734e-11
19,15,4,7.27717082363204e-11
19,15,5,7.552101785465087e-11
19,15,6,6.989295643959922e-11
19,15,7,7.184390129911778e-11
19,15,8,2.884760905892983e-10
19,15,9,7.422257837664866e-11
19,15,10,7.979511030891169e-11
19,16,1,6.51793591674845e-11
19,16,2,6.950558603726925e-11
19,16,3,5.166801796192883e-10
19,16,4,4.813085276456072e-10
19,16,5,5.231011349948384e-11
19,16,6,4.843525590897614e-11
19,16,7,5.576767682201382e-11
19,16,8,6.042101038761822e-11
19,16,9,6.905439160258423e-11
19,16,10,6.324227852213552e-11
19,17,1,5.0394464599479405e-11
19,17,2,0.00017994169190515156
19,17,3,1.148715026580369e-10
19,17,4,9.242896674347851e-11
19,17,5,3.1013801374772835e-11
19,17,6,4.3104892996007224e-11
19,17,7,0.00042312390681091517
19,17,8,0.0010224984859083484
19,17,9,4.145168065541119e-11
19,17,10,3.6338167827314974e-11
19,18,1,2.9829680461493472e-5
19,18,2,3.223920953060526e-10
19,18,3,3.5797445531911395e-5
19,18,4,3.544996921880387e-5
19,18,5,2.1884219220731132e-11
19,18,6,2.553239313791525e-11
19,18,7,3.0401903891195176e-11
19,18,8,0.0007214147133875873
19,18,9,1.9580464636248297e-11
19,18,10,2.347328522372809e-5
19,19,1,5.6167456874892607e-11
19,19,2,1.0343526840609534e-10
19,19,3,0.019941325923192
19,19,4,5.025183868255061e-11
19,19,5,1.0165443619018976e-10
19,19,6,6.646378747313053e-12
19,19,7,1.292141471486909e-10
19,19,8,0.0006017999559834469
19,19,9,7.856635549070668e-11
19,19,10,7.433927404719425e-11
19,20,1,4.48186220004999e-11
19,20,2,1.471021791765526e-10
19,20,3,1.3984446201065994e-10
19,20,4,4.913739526212243e-11
19,20,5,1.4630351800924892e-10
19,20,6,1.3286299754167401e-10
19,20,7,1.3374567087552045e-10
19,20,8,1.5761642747632162e-10
19,20,9,5.135923423878002e-11
19,20,10,6.163027769785475e-11
19,21,1,6.1056970355922566e-12
19,21,2,0.001003251396661608
19,21,3,1.2663039808035383e-11
19,21,4,1.3216104189376152e-11
19,21,5,6.21767664951242e-11
19,21,6,0.0010017596726929682
19,21,7,0.0010018794718959672
19,21,8,0.0009852619429655133
19,21,9,0.0009570589659841456
19,21,10,8.020564746406838e-5
19,22,1,1.6153412455123247e-10
19,22,2,0.00022825723417184467
19,22,3,2.7573307468064196e-11
19,22,4,3.0710628927568645e-11
19,22,5,1.7896948149849766e-10
19,22,6,3.008334260490278e-10
19,22,7,2.8844509968546502e-11
19,22,8,0.001405714631186946
19,22,9,2.7487470761112198e-11
19,22,10,2.88739340878637e-10
19,23,1,1.31717655717607e-10
19,23,2,1.8984233843958687e-10
19,23,3,9.454435760032529e-11
19,23,4,4.007548301004811e-11
19,23,5,3.9509584206618666e-11
19,23,6,2.4490863903862947e-10
19,23,7,1.0495009907117504e-10
19,23,8,0.001596148680034401
19,23,9,3.368176725427557e-11
19,23,10,4.078748494178933e-11
19,24,1,5.236698185144392e-11
19,24,2,1.0183808531123253e-10
19,24,3,5.864414343399327e-11
19,24,4,6.82054780105807e-11
19,24,5,6.893909853129517e-11
19,24,6,4.660592176796478e-11
19,24,7,6.283713536470623e-11
19,24,8,0.001639440406519235
19,24,9,6.100145265764366e-11
19,24,10,8.276545620291785e-11
20,1,1,0.042118693806253694
20,1,2,0.04240547845177912
20,1,3,0.04211869382404447
20,1,4,0.04211869380248321
20,1,5,0.0421186938022795
20,1,6,0.0421186938134245
20,1,7,0.04211869381625798
20,1,8,0.04514138515414157
20,1,9,0.04211869379655366
20,1,10,0.042118693798399484
20,2,1,0.04211869385997529
20,2,2,0.0421186938100755
20,2,3,0.04211869380692036
20,2,4,0.042118693795552824
20,2,5,0.04211869381406088
20,2,6,0.04211869380039147
20,2,7,0.04211869385780908
20,2,8,0.04211869380596324
20,2,9,0.0421186938564856
20,2,10,0.04211869384750174
20,3,1,0.042118693852356615
20,3,2,0.0421186938232045
20,3,3,0.0421186938196068
20,3,4,0.042118693827431324
20,3,5,0.042118693819203946
20,3,6,0.0421186938098852
20,3,7,0.042118693809578216
20,3,8,0.04211869379497568
20,3,9,0.04211869381928371
20,3,10,0.04211869382051876
20,4,1,0.04211869382938305
20,4,2,0.042118693828258544
20,4,3,0.042118693837287564
20,4,4,0.04211869381144106
20,4,5,0.04211869378755717
20,4,6,0.042118693823357534
20,4,7,0.04211869380474743
20,4,8,0.0421186937453937
20,4,9,0.04211869382906962
20,4,10,0.042118693802279165
20,5,1,0.04211869388216684
20,5,2,0.04211869393928075
20,5,3,0.042118693798149726
20,5,4,0.042118693803742786
20,5,5,0.04211869379778128
20,5,6,0.042118693882987605
20,5,7,0.042118693809535535
20,5,8,0.0421186937567501
20,5,9,0.042118693904719395
20,5,10,0.042118693769638185
20,6,1,0.042118693798383934
20,6,2,0.04211870020345116
20,6,3,0.04211869380483369
20,6,4,0.042118693787090496
20,6,5,0.04211869380562635
20,6,6,0.042118693794152076
20,6,7,0.04211869726408062
20,6,8,0.04211869378037597
20,6,9,0.042118693800245695
20,6,10,0.042125973248093695
20,7,1,0.042118693804807664
20,7,2,0.04248601528767146
20,7,3,0.04211869378304634
20,7,4,0.042118693795451266
20,7,5,0.04211869381229957
20,7,6,0.04211869380940512
20,7,7,0.042209698007420055
20,7,8,0.04211869376506567
20,7,9,0.042118693796575825
20,7,10,0.04262821368736822
20,8,1,0.04211869379794158
20,8,2,0.042324932862327004
20,8,3,0.042118693810996796
20,8,4,0.04211869380577692
20,8,5,0.04211869378951846
20,8,6,0.04211869379465568
20,8,7,0.04211869422297498
20,8,8,0.07537557746409451
20,8,9,0.042118693806847345
20,8,10,0.04211869376072441
20,9,1,0.04211869381083287
20,9,2,0.0439265661065582
20,9,3,0.04211869379826847
20,9,4,0.042118693800276885
20,9,5,0.04279265355354021
20,9,6,0.042118693808408894
20,9,7,0.042118693806806676
20,9,8,0.04211869377119124
20,9,9,0.04211869383669365
20,9,10,0.04211869380557312
20,10,1,0.04211869382269124
20,10,2,0.04211869382305555
20,10,3,0.04211869381917285
20,10,4,0.04211869382901383
20,10,5,0.04211869381236101
20,10,6,0.04211869381330121
20,10,7,0.042118693833405094
20,10,8,0.042118693986205644
20,10,9,0.042118693825043504
20,10,10,0.04211869381520225
20,11,1,0.04211869382281334
20,11,2,0.04211869382148363
20,11,3,0.04211869383862482
20,11,4,0.04211869381899816
20,11,5,0.042118693830524925
20,11,6,0.04211869382354546
20,11,7,0.042118693831890805
20,11,8,0.04211869386596777
20,11,9,0.042118693832182245
20,11,10,0.04211869382686373
20,12,1,0.042118693829200034
20,12,2,0.0421186938410176
20,12,3,0.04211869383697134
20,12,4,0.042118693815660226
20,12,5,0.04211869382724625
20,12,6,0.042118693826614144
20,12,7,0.04211869382339187
20,12,8,0.04211869385825989
20,12,9,0.04211869383421687
20,12,10,0.04211869383728655
20,13,1,0.04211869382990797
20,13,2,0.04211869385290256
20,13,3,0.04211869383411013
20,13,4,0.042118693837202126
20,13,5,0.042118693835646176
20,13,6,0.042118693833171225
20,13,7,0.0421186938136151
20,13,8,0.042118693833487805
20,13,9,0.0421186938166243
20,13,10,0.04211869383748564
20,14,1,0.04211869384438638
20,14,2,0.042118693832033684
20,14,3,0.04211869383330007
20,14,4,0.042118693828756625
20,14,5,0.042118693832438735
20,14,6,0.04211869383657771
20,14,7,0.04211869383167789
20,14,8,0.04211869384298008
20,14,9,0.04211869382946054
20,14,10,0.04211869383165197
20,15,1,0.04211869382174128
20,15,2,0.042118693824010754
20,15,3,0.04211869382514166
