circuit_code,hour,scen,losses
56,13,4,9.224167980179853e-5
56,13,5,9.224127390948953e-5
56,13,6,5.110172099119081e-5
56,13,7,2.5161983971976375e-6
56,13,8,0.0001783027603352965
56,13,9,3.9224426159418617e-7
56,13,10,1.2995316446117516e-5
56,14,1,2.4180855051900626e-7
56,14,2,2.19644338711727e-7
56,14,3,8.16836602882812e-9
56,14,4,0.00011841585793475188
56,14,5,3.816757042451958e-5
56,14,6,3.9634655825790186e-5
56,14,7,3.262774218419928e-5
56,14,8,1.7714486680558334e-8
56,14,9,1.3788240792561777e-6
56,14,10,0.00014229620956034825
56,15,1,4.146870001984053e-5
56,15,2,2.595206018746263e-5
56,15,3,1.766405135399568e-5
56,15,4,1.7664041260496642e-5
56,15,5,2.6591267485548447e-7
56,15,6,9.224169310242649e-5
56,15,7,9.224169466772059e-5
56,15,8,2.2461578697355888e-5
56,15,9,3.440942057941011e-5
56,15,10,1.4985374177614142e-5
56,16,1,9.224169873539322e-5
56,16,2,1.0194556814933918e-6
56,16,3,9.224168780976147e-5
56,16,4,1.830604641607059e-7
56,16,5,2.3348254836013844e-5
56,16,6,1.829998655703123e-5
56,16,7,1.8933138182557048e-5
56,16,8,0.0013828082116481312
56,16,9,5.370207658071195e-8
56,16,10,1.2648552024232217e-7
56,17,1,6.57864997915469e-5
56,17,2,0.0003276569493208074
56,17,3,5.963317109924706e-5
56,17,4,5.9633165743111425e-5
56,17,5,9.224169933244505e-5
56,17,6,9.224169988929742e-5
56,17,7,9.224170038924659e-5
56,17,8,0.0006443212619809618
56,17,9,6.484163289481278e-5
56,17,10,6.33936353331571e-5
56,18,1,9.224170437770516e-5
56,18,2,9.22416995216234e-5
56,18,3,9.224169943389412e-5
56,18,4,9.224169559287791e-5
56,18,5,9.224170514972884e-5
56,18,6,9.224170385931117e-5
56,18,7,9.224170697084508e-5
56,18,8,9.224170106839423e-5
56,18,9,9.224170384986493e-5
56,18,10,9.224170029074544e-5
56,19,1,9.22417006687223e-5
56,19,2,9.22417041548542e-5
56,19,3,9.224169943509123e-5
56,19,4,9.224170089840496e-5
56,19,5,9.224169821411679e-5
56,19,6,9.224169513378247e-5
56,19,7,9.224169828876325e-5
56,19,8,9.224170562022704e-5
56,19,9,9.22416994882596e-5
56,19,10,9.224170347305738e-5
56,20,1,9.224170542654683e-5
56,20,2,9.224169968301606e-5
56,20,3,9.22417035585117e-5
56,20,4,9.224169734897146e-5
56,20,5,9.224170195180172e-5
56,20,6,9.224170066949923e-5
56,20,7,9.22417048003909e-5
56,20,8,9.224170362600966e-5
56,20,9,9.224170425534168e-5
56,20,10,9.224170968180026e-5
56,21,1,9.224170468461162e-5
56,21,2,9.224170208452257e-5
56,21,3,9.224170015660446e-5
56,21,4,9.224170181298381e-5
56,21,5,9.2241700239273e-5
56,21,6,9.224170322475627e-5
56,21,7,9.224170112048062e-5
56,21,8,9.224170458357955e-5
56,21,9,9.224170470716594e-5
56,21,10,9.224170356804196e-5
56,22,1,9.224170769669615e-5
56,22,2,9.22417044883786e-5
56,22,3,9.224170023005569e-5
56,22,4,9.224170476778237e-5
56,22,5,9.224170732370067e-5
56,22,6,9.224169361638477e-5
56,22,7,9.224169893712993e-5
56,22,8,9.224170090992587e-5
56,22,9,9.224170334155668e-5
56,22,10,9.224170384497299e-5
56,23,1,9.224169714667914e-5
56,23,2,9.22417035811072e-5
56,23,3,9.224170605529675e-5
56,23,4,9.224170322393033e-5
56,23,5,9.224170567823782e-5
56,23,6,9.224170519568154e-5
56,23,7,9.224170142853379e-5
56,23,8,9.224170123647686e-5
56,23,9,9.22417030508277e-5
56,23,10,9.224169946749122e-5
56,24,1,9.224170173883012e-5
56,24,2,9.224169872672947e-5
56,24,3,0.00011345706008524079
56,24,4,9.224169032409039e-5
56,24,5,9.224170439900076e-5
56,24,6,9.224170325274655e-5
56,24,7,9.224170435359306e-5
56,24,8,9.224169894084757e-5
56,24,9,9.224170290750796e-5
56,24,10,9.22417008587547e-5
57,1,1,0.0001310417393660218
57,1,2,0.00013104173937195167
57,1,3,0.00013104173935574894
57,1,4,0.0001310417393528585
57,1,5,0.00013104173935572666
57,1,6,0.0001310417393560293
57,1,7,0.00013104173935666856
57,1,8,0.0001310417393717704
57,1,9,0.0001310417393548565
57,1,10,0.00013104173936331534
57,2,1,0.0001310417393548486
57,2,2,0.00013104173935686106
57,2,3,0.00013104173935558837
57,2,4,0.00013104173936699808
57,2,5,0.0001310417393547262
57,2,6,0.00013104173935479338
57,2,7,0.0001310417393559658
57,2,8,0.0001310417393567163
57,2,9,0.00013104173935404878
57,2,10,0.00013104173935462405
57,3,1,0.00013104173936464707
57,3,2,0.00013104173936625706
57,3,3,0.0001310417393661528
57,3,4,0.00013104173935407762
57,3,5,0.0001310417393644319
57,3,6,0.0001310417393555197
57,3,7,0.00013104173935697433
57,3,8,0.00013104173935644841
57,3,9,0.00013104173936407757
57,3,10,0.00013104173936617466
57,4,1,0.00013104173935479132
57,4,2,0.00013104173935667642
57,4,3,0.0001310417393558006
57,4,4,0.0001310417393672513
57,4,5,0.00013104173936758694
57,4,6,0.00013104173935819935
57,4,7,0.00013104173935377567
57,4,8,0.00013104173935675093
57,4,9,0.00013104173935570628
57,4,10,0.0001310417393760959
57,5,1,0.00013104173935601492
57,5,2,0.00013104173935590718
57,5,3,0.0001310417393647491
57,5,4,0.00013104173935366548
57,5,5,0.00013104173935494232
57,5,6,0.0001310417393565829
57,5,7,0.00013104173936507728
57,5,8,0.00013104173936822033
57,5,9,0.00013104173936367725
57,5,10,0.0001310417393562534
57,6,1,0.0001310417393782654
57,6,2,0.00013104173938914242
57,6,3,0.0001310417393775662
57,6,4,0.0001310417393756483
57,6,5,0.00013104173939725225
57,6,6,0.0001310417393832689
57,6,7,0.00013104173940916257
57,6,8,0.00013104173938621494
57,6,9,0.00013104173939749658
57,6,10,0.00013104173939434223
57,7,1,0.0001310417400169361
57,7,2,0.0001310417403067263
57,7,3,0.00013104173993313276
57,7,4,0.00013104173995294495
57,7,5,0.0001310417401071269
57,7,6,0.0001310417399295858
57,7,7,0.0001310417369051344
57,7,8,0.00013104174015399347
57,7,9,0.00013104173994090202
57,7,10,0.0001345732298250206
57,8,1,0.0001310417911698079
57,8,2,0.000799229025037076
57,8,3,0.00013104179637933946
57,8,4,0.0001310417856204849
57,8,5,0.00013104180131597308
57,8,6,0.00013104179039664674
57,8,7,0.00013104180432342975
57,8,8,0.000131041750622144
57,8,9,0.00013104178987274908
57,8,10,0.0010947861326578358
57,9,1,0.00013104179265666918
57,9,2,0.006207710396446146
57,9,3,0.00013104179399213743
57,9,4,0.00013104179073155655
57,9,5,0.0001310417963358214
57,9,6,0.00013104173997794186
57,9,7,0.00013104180473772696
57,9,8,0.00013104177099990317
57,9,9,0.00013104178900899077
57,9,10,0.0001310418130393093
57,10,1,0.00013104179880041964
57,10,2,0.0001310418074612149
57,10,3,0.00013104179863698
57,10,4,0.00013104179864517826
57,10,5,0.0001310417987091315
57,10,6,0.00013104180080376307
57,10,7,0.0001310418021236308
57,10,8,0.0037588104662304384
57,10,9,0.0001310417986435999
57,10,10,0.00013104180281915456
57,11,1,0.00013104180613070817
57,11,2,0.00013104180655917165
57,11,3,0.00013104180704557084
57,11,4,0.0001310418072727167
57,11,5,0.0001310418061104949
57,11,6,0.00013104180691476895
57,11,7,0.00013104180632451647
57,11,8,0.00013104183477664926
57,11,9,0.00013104180689779338
57,11,10,0.0001310418099627364
57,12,1,0.0001310418079055643
57,12,2,0.0001310418158634946
57,12,3,0.00013104180797882486
57,12,4,0.0001310418091375737
57,12,5,0.00013104180778071619
57,12,6,0.00013104180772784854
57,12,7,0.0001310418080556906
57,12,8,0.0001310418088812442
57,12,9,0.0001310418078905673
57,12,10,0.00013104180841263702
57,13,1,0.00013104180788936167
57,13,2,0.00013104180935756416
57,13,3,0.0001310418079578802
57,13,4,0.00013104180621099898
57,13,5,0.00013104180719593117
57,13,6,0.00013104180854186663
57,13,7,0.00013104180789354146
57,13,8,0.00013104181606811557
57,13,9,0.0001310418078617534
57,13,10,0.00013104180833381146
57,14,1,0.0001310418072435944
57,14,2,0.0001310418075207322
57,14,3,0.00013104180736542694
57,14,4,0.0001310418083739139
57,14,5,0.00013104180639869314
57,14,6,0.0001310418064021964
57,14,7,0.00013104180791670243
57,14,8,0.00013104182129013847
57,14,9,0.00013104180719260319
57,14,10,0.00013104180866546847
57,15,1,0.00013104180240601404
57,15,2,0.00013104180613725608
57,15,3,0.00013104180141322892
57,15,4,0.00013104180132959917
57,15,5,0.00013104180568349413
57,15,6,0.00013104174030408248
57,15,7,0.00013104174028408494
57,15,8,0.00013104196158992212
57,15,9,0.0001310418024356455
57,15,10,0.00013104180505842713
57,16,1,0.0001310417400659825
57,16,2,0.0001310418930313193
57,16,3,0.0001310417401683385
57,16,4,0.00013104179460565442
57,16,5,0.00013104179407298524
57,16,6,0.00013104179419107375
57,16,7,0.00013104179508343627
57,16,8,0.0023780673653479288
57,16,9,0.00013104179463545635
57,16,10,0.00013104180668602325
57,17,1,0.00013104177585413846
57,17,2,0.00035954241100895026
57,17,3,0.0001310417935840892
57,17,4,0.0001310417924283531
57,17,5,0.0001310417400559239
57,17,6,0.00013104174010487705
57,17,7,0.00013104174008476442
57,17,8,0.0006759940079419154
57,17,9,0.00013104177588847633
57,17,10,0.00013104470131229283
57,18,1,0.0001310417394977588
57,18,2,0.0001310417394626093
57,18,3,0.00013104173948769195
57,18,4,0.00013104173950298194
57,18,5,0.00013104173942782906
57,18,6,0.00013104173940912316
57,18,7,0.00013104173943089695
57,18,8,0.000131041739479889
57,18,9,0.0001310417394846148
57,18,10,0.00013104173948149864
57,19,1,0.00013104173936354089
57,19,2,0.00013104173935609716
57,19,3,0.00013104173935694192
57,19,4,0.00013104173936847097
57,19,5,0.00013104173937270513
57,19,6,0.00013104173935275814
57,19,7,0.00013104173936758206
57,19,8,0.00013104173935625665
57,19,9,0.00013104173935571829
57,19,10,0.00013104173936370395
57,20,1,0.00013104173935767324
57,20,2,0.00013104173935329062
57,20,3,0.00013104173935342569
57,20,4,0.00013104173936786786
57,20,5,0.00013104173935330122
57,20,6,0.00013104173936120237
57,20,7,0.00013104173935323812
57,20,8,0.0001310417393733661
57,20,9,0.00013104173936096664
57,20,10,0.00013104173935135868
57,21,1,0.00013104173935564453
57,21,2,0.00013104173936520668
57,21,3,0.00013104173936418496
57,21,4,0.00013104173937054472
57,21,5,0.00013104173935613508
57,21,6,0.00013104173935307668
57,21,7,0.0001310417393532918
57,21,8,0.00013104173935147252
57,21,9,0.0001310417393737398
57,21,10,0.00013104173935857722
57,22,1,0.00013104173935583928
57,22,2,0.00013104173935175618
57,22,3,0.00013104173935594624
57,22,4,0.00013104173935588674
57,22,5,0.0001310417393531733
57,22,6,0.00013104173935634433
57,22,7,0.00013104173935365462
57,22,8,0.00013104173935558192
57,22,9,0.00013104173935571566
57,22,10,0.00013104173935419078
57,23,1,0.00013104173935426212
57,23,2,0.00013104173937357656
57,23,3,0.0001310417393646559
57,23,4,0.00013104173935576596
57,23,5,0.00013104173935598524
57,23,6,0.0001310417393561259
57,23,7,0.0001310417393729857
57,23,8,0.00013104173937159103
57,23,9,0.00013104173935562892
57,23,10,0.00013104173935609938
57,24,1,0.00013104173935311658
57,24,2,0.00013104173936413842
57,24,3,0.0001008821907772827
57,24,4,0.00013104173082841673
57,24,5,0.00013104173935290896
57,24,6,0.00013104173935267311
57,24,7,0.00013104173936904308
57,24,8,0.00013104173937598463
57,24,9,0.00013104173934916737
57,24,10,0.00013104173936851426
58,1,1,5.240401736591425e-7
58,1,2,5.240402306733299e-7
58,1,3,5.240401816353025e-7
58,1,4,5.240402185850901e-7
58,1,5,5.240402497873429e-7
58,1,6,5.240403180330468e-7
58,1,7,5.240403262626498e-7
58,1,8,5.240401535701925e-7
58,1,9,5.240402421636089e-7
58,1,10,5.240402353425028e-7
58,2,1,5.240402219343762e-7
58,2,2,5.240401424932864e-7
58,2,3,5.240401413607969e-7
58,2,4,5.240402345684141e-7
58,2,5,5.240402349020584e-7
58,2,6,5.240402244698066e-7
58,2,7,5.240402356815297e-7
58,2,8,5.240402272642715e-7
58,2,9,5.240403086335062e-7
58,2,10,5.240401616544754e-7
58,3,1,5.240402029133664e-7
58,3,2,5.240401998661144e-7
58,3,3,5.240402116135492e-7
58,3,4,5.240402228655277e-7
58,3,5,5.240402142471554e-7
58,3,6,5.240403299400852e-7
58,3,7,5.240401657869789e-7
58,3,8,5.240402514248321e-7
58,3,9,5.240402789130249e-7
58,3,10,5.240402816169092e-7
58,4,1,5.240403165686041e-7
58,4,2,5.240401490538537e-7
58,4,3,5.240402306192365e-7
58,4,4,5.240401721342627e-7
58,4,5,5.24040196781546e-7
58,4,6,5.240402259412036e-7
58,4,7,5.240402320228822e-7
58,4,8,5.240402459432663e-7
58,4,9,5.240402281368121e-7
58,4,10,5.240402241810632e-7
58,5,1,5.240402344682463e-7
58,5,2,5.240401716663685e-7
58,5,3,5.240401911255253e-7
58,5,4,5.240402193191633e-7
58,5,5,5.240402369123905e-7
58,5,6,5.240401458603732e-7
58,5,7,5.240401796374309e-7
58,5,8,5.240402177169216e-7
58,5,9,5.240402045739648e-7
58,5,10,5.240402201350864e-7
58,6,1,5.240401962003565e-7
58,6,2,5.240401682255178e-7
58,6,3,5.240401958780979e-7
58,6,4,5.24040235588192e-7
58,6,5,5.240401698391489e-7
58,6,6,5.240401753870284e-7
58,6,7,5.240402395779783e-7
58,6,8,5.240401816748943e-7
58,6,9,5.240402282269146e-7
58,6,10,5.240402568801747e-7
58,7,1,5.24040278068769e-7
58,7,2,5.240402743654156e-7
58,7,3,5.240402705319187e-7
58,7,4,5.240402753852323e-7
58,7,5,5.240403209690762e-7
58,7,6,5.240402419078534e-7
58,7,7,5.240401341162069e-7
58,7,8,5.240402759148936e-7
58,7,9,5.240402758026253e-7
58,7,10,3.5441195368230287e-6
58,8,1,5.240591273324363e-7
58,8,2,0.0004299354882530216
58,8,3,5.240607845529515e-7
58,8,4,5.240567813241542e-7
58,8,5,5.240622638463935e-7
58,8,6,5.24058694390726e-7
58,8,7,5.240638152594336e-7
58,8,8,5.240573386964908e-7
58,8,9,5.240581778039836e-7
58,8,10,0.0006083335084940261
58,9,1,5.240595641116044e-7
58,9,2,0.003828578765332889
58,9,3,5.240603302651853e-7
58,9,4,5.240590334409776e-7
58,9,5,5.240610753910173e-7
58,9,6,5.240402879217385e-7
58,9,7,5.24063999063913e-7
58,9,8,5.240756068987639e-7
58,9,9,5.240580923114284e-7
58,9,10,5.240667521236436e-7
58,10,1,5.240618029231718e-7
58,10,2,5.24064860771949e-7
58,10,3,5.240618122320782e-7
58,10,4,5.240616457024055e-7
58,10,5,5.240617540265236e-7
58,10,6,5.240625254576493e-7
58,10,7,5.240630094713673e-7
58,10,8,0.0022147556646475016
58,10,9,5.24061726838467e-7
58,10,10,5.24063270848568e-7
58,11,1,5.240644819435418e-7
58,11,2,5.240645554095626e-7
58,11,3,5.24064728112337e-7
58,11,4,5.240648465563848e-7
58,11,5,5.240644655638968e-7
58,11,6,5.240647512545503e-7
58,11,7,5.240644720031155e-7
58,11,8,5.240740885401153e-7
58,11,9,5.240647733724105e-7
58,11,10,5.240657439379342e-7
58,12,1,5.240650142158216e-7
58,12,2,5.240678221704558e-7
58,12,3,5.240650088262081e-7
58,12,4,5.240655089437944e-7
58,12,5,5.240649468210885e-7
58,12,6,5.240649261148008e-7
58,12,7,5.240650120028387e-7
58,12,8,5.240653880876006e-7
58,12,9,5.240650533570547e-7
58,12,10,5.240652953069762e-7
58,13,1,5.24064998942733e-7
58,13,2,5.240655820665643e-7
58,13,3,5.240650759195836e-7
58,13,4,5.240643151871828e-7
58,13,5,5.240646720357643e-7
58,13,6,5.240652721348056e-7
58,13,7,5.24064978572089e-7
58,13,8,5.240678605195904e-7
58,13,9,5.240650522704711e-7
58,13,10,5.240651629704116e-7
58,14,1,5.240648134529848e-7
58,14,2,5.24064871064555e-7
58,14,3,5.240648481498185e-7
58,14,4,5.240652376115454e-7
58,14,5,5.240645509244074e-7
58,14,6,5.240645177040585e-7
58,14,7,5.240650807938706e-7
58,14,8,5.240695915669914e-7
58,14,9,5.240648174165429e-7
58,14,10,5.240653087804062e-7
58,15,1,5.240631201950491e-7
58,15,2,5.240644441355994e-7
58,15,3,5.240627395404081e-7
58,15,4,5.240627781844824e-7
58,15,5,5.240641474400092e-7
58,15,6,5.240403492420674e-7
58,15,7,5.240403053268542e-7
58,15,8,5.241176578486597e-7
58,15,9,5.24063122921853e-7
58,15,10,5.240639751436901e-7
58,16,1,5.240402581718067e-7
58,16,2,5.240942622102233e-7
58,16,3,5.240402344844079e-7
58,16,4,5.240603122704738e-7
58,16,5,5.240600298946691e-7
58,16,6,5.240601652181396e-7
58,16,7,5.24060208285792e-7
58,16,8,0.0013813768005536758
58,16,9,5.240603122467057e-7
58,16,10,5.24064156805686e-7
58,17,1,5.240531867987999e-7
58,17,2,0.00016375751967825388
58,17,3,5.240600388315386e-7
58,17,4,5.240595319433353e-7
58,17,5,5.240402889375347e-7
58,17,6,5.240402319938873e-7
58,17,7,5.240402562574534e-7
58,17,8,0.0003528169463634105
58,17,9,5.240532771982023e-7
58,17,10,5.25616142948816e-7
58,18,1,5.240402005653641e-7
58,18,2,5.240401964327899e-7
58,18,3,5.240402354721089e-7
58,18,4,5.24040234875457e-7
58,18,5,5.240402247584532e-7
58,18,6,5.24040145257575e-7
58,18,7,5.240402261090498e-7
58,18,8,5.24040183811942e-7
58,18,9,5.24040245275704e-7
58,18,10,5.240401565835886e-7
58,19,1,5.240401934926009e-7
58,19,2,5.240402334309796e-7
58,19,3,5.240401475687739e-7
58,19,4,5.240402379920276e-7
58,19,5,5.240401720800789e-7
58,19,6,5.240402087739657e-7
58,19,7,5.24040182390315e-7
58,19,8,5.240402310152151e-7
58,19,9,5.240401629226405e-7
58,19,10,5.240402347504323e-7
58,20,1,5.240403034286645e-7
58,20,2,5.240402116442618e-7
58,20,3,5.240402841070336e-7
58,20,4,5.240401986305681e-7
58,20,5,5.240401784758258e-7
58,20,6,5.240402965738388e-7
58,20,7,5.240401873878894e-7
58,20,8,5.240402825043316e-7
58,20,9,5.24040151453338e-7
58,20,10,5.240401613655088e-7
58,21,1,5.240402385052201e-7
58,21,2,5.240401946587507e-7
58,21,3,5.240401914234149e-7
58,21,4,5.240401627064761e-7
58,21,5,5.24040226453563e-7
58,21,6,5.240402049378165e-7
58,21,7,5.240402158724309e-7
58,21,8,5.240401677542738e-7
58,21,9,5.240402037396658e-7
58,21,10,5.240401474172109e-7
58,22,1,5.240402358718182e-7
58,22,2,5.240401698809668e-7
58,22,3,5.240402323831537e-7
58,22,4,5.240401499295438e-7
58,22,5,5.24040199020748e-7
58,22,6,5.240401586043693e-7
58,22,7,5.240402168761703e-7
58,22,8,5.240402173194253e-7
58,22,9,5.240402256374246e-7
58,22,10,5.240402265537443e-7
58,23,1,5.240402087384743e-7
58,23,2,5.240402387850744e-7
58,23,3,5.240401921203602e-7
58,23,4,5.240402373593088e-7
58,23,5,5.240402295898812e-7
58,23,6,5.240401537344323e-7
58,23,7,5.240402066558311e-7
58,23,8,5.240401352140428e-7
58,23,9,5.240402399286329e-7
58,23,10,5.24040238723706e-7
58,24,1,5.240402020372796e-7
58,24,2,5.240402127030027e-7
58,24,3,5.240400242504877e-7
58,24,4,5.240401655150636e-7
58,24,5,5.240402828040813e-7
58,24,6,5.240401702028409e-7
58,24,7,5.240402318581934e-7
58,24,8,5.24040222831646e-7
58,24,9,5.240402363207136e-7
58,24,10,5.240401868181312e-7
59,1,1,0.0005008494871429976
59,1,2,0.0005008494893797398
59,1,3,0.0005008494642697981
59,1,4,0.0005008494638465978
59,1,5,0.0005008494546728708
59,1,6,0.0005008494674500535
59,1,7,0.0005008494817929188
59,1,8,0.0005008494568989036
59,1,9,0.0005008494605845037
59,1,10,0.0005008494519490578
59,2,1,0.0005008494483255034
59,2,2,0.0005008494587839673
59,2,3,0.000500849460544242
59,2,4,0.0005008494710107444
59,2,5,0.0005008494886894172
59,2,6,0.0005008494611260496
59,2,7,0.0005008494655375788
59,2,8,0.0005008494882408588
59,2,9,0.0005008494612188579
59,2,10,0.000500849476414623
59,3,1,0.0005008494601745228
59,3,2,0.0005008494571519371
59,3,3,0.0005008494636025521
59,3,4,0.0005008494768239912
59,3,5,0.0005008494616818437
59,3,6,0.000500849446311107
59,3,7,0.0005008494546751424
59,3,8,0.0005008494675630412
59,3,9,0.0005008494705286376
59,3,10,0.0005008494568707499
59,4,1,0.0005008494935519708
59,4,2,0.0005008494677884367
59,4,3,0.0005008494789632355
59,4,4,0.0005008494646475519
59,4,5,0.000500849451295895
59,4,6,0.0005008494525584999
59,4,7,0.0005008494462783359
59,4,8,0.0005008494582184435
59,4,9,0.0005008494719363257
59,4,10,0.0005008494671274365
59,5,1,0.0005008494674185347
59,5,2,0.0005008494671723486
59,5,3,0.0005008494801810215
59,5,4,0.0005008494610071272
59,5,5,0.0005008494644231792
59,5,6,0.000500849453828271
59,5,7,0.0005008494452555757
59,5,8,0.0005008494810801439
59,5,9,0.0005008494818952498
59,5,10,0.0005008494374318889
59,6,1,0.0005078849223442628
59,6,2,0.0005110987677152484
59,6,3,0.0005077334997107113
59,6,4,0.0005077335312800184
59,6,5,0.0005106642679422152
59,6,6,0.0005067556986299799
59,6,7,0.0005110944174760594
59,6,8,0.0005100684226003054
59,6,9,0.0005074534612518768
59,6,10,0.0005129348911714005
59,7,1,0.0008050695110286026
59,7,2,0.0009224400461855999
59,7,3,0.0007561728863061059
59,7,4,0.0007561728936098057
59,7,5,0.0008548936813036175
59,7,6,0.0007522769276836084
59,7,7,0.00021769318850528018
59,7,8,0.0008609691251799338
59,7,9,0.0007448021943762153
59,7,10,0.0009513721386781765
59,8,1,0.0009477784633113245
59,8,2,0.001508135060282044
59,8,3,0.0009477784693886775
59,8,4,0.0009477784575200001
59,8,5,0.000947778473838671
59,8,6,0.0009477784626921797
59,8,7,0.0009477784772262532
59,8,8,0.0009477784208816585
59,8,9,0.0009477784618715181
59,8,10,0.001771971800513541
59,9,1,0.0009477784638438107
59,9,2,0.006888146570085791
59,9,3,0.0009477784669974457
59,9,4,0.0009477784631030451
59,9,5,0.0009477784679289144
59,9,6,0.0007772811161417836
59,9,7,0.0009477784762489224
59,9,8,0.0009477784414904765
59,9,9,0.0009477784610337035
59,9,10,0.0009477784862721131
59,10,1,0.0009477784717350179
59,10,2,0.0009477784813980171
59,10,3,0.0009477784705101814
59,10,4,0.0009477784710866475
59,10,5,0.000947778471404543
59,10,6,0.0009477784741363359
59,10,7,0.0009477784749330298
59,10,8,0.004384578060533042
59,10,9,0.0009477784711555073
59,10,10,0.0009477784759598358
59,11,1,0.0009477784794576567
59,11,2,0.0009477784796115693
59,11,3,0.0009477784805402908
59,11,4,0.0009477784809743484
59,11,5,0.0009477784792011697
59,11,6,0.0009477784803930016
59,11,7,0.0009477784795320978
59,11,8,0.0009477785089215401
59,11,9,0.0009477784807017456
59,11,10,0.0009477784837080125
59,12,1,0.0009477784812421556
59,12,2,0.0009477784897797938
59,12,3,0.0009477784812162586
59,12,4,0.0009477784831783918
59,12,5,0.0009477784808276331
59,12,6,0.0009477784806124497
59,12,7,0.0009477784812361329
59,12,8,0.0009477784822353913
59,12,9,0.000947778480865974
59,12,10,0.0009477784818495827
59,13,1,0.0009477784810713627
59,13,2,0.0009477784831766734
59,13,3,0.0009477784809610642
59,13,4,0.0009477784791615783
59,13,5,0.0009477784803336635
59,13,6,0.0009477784818762778
59,13,7,0.000947778481007462
59,13,8,0.0009477784900612392
59,13,9,0.0009477784811092116
59,13,10,0.0009477784815799609
59,14,1,0.0009477784802585923
59,14,2,0.0009477784806086728
59,14,3,0.0009477784804878057
59,14,4,0.000947778482258848
59,14,5,0.0009477784793717937
59,14,6,0.0009477784795064287
59,14,7,0.0009477784811939205
59,14,8,0.0009477784951311838
59,14,9,0.0009477784801223895
59,14,10,0.0009477784824621284
59,15,1,0.0009477784758678935
59,15,2,0.0009477784784548207
59,15,3,0.0009477784740492321
59,15,4,0.0009477784740631309
59,15,5,0.0009477784788497581
59,15,6,0.0009178626701966711
59,15,7,0.0009338728131879099
59,15,8,0.0009477786372875678
59,15,9,0.0009477784759798735
59,15,10,0.0009477784781589335
59,16,1,0.000833031026434315
59,16,2,0.0009477785702401447
59,16,3,0.0008691735580185062
59,16,4,0.0009477784673613059
59,16,5,0.0009477784664831654
59,16,6,0.0009477784667021168
59,16,7,0.0009477784675149942
59,16,8,0.003007223696932014
59,16,9,0.0009477784668568276
59,16,10,0.0009477784795030363
59,17,1,0.0009477784467751028
59,17,2,0.0011358677653416954
59,17,3,0.000947778464905031
59,17,4,0.0009477784639541811
59,17,5,0.0008262769303051527
59,17,6,0.0008600483990033009
59,17,7,0.0008423122578938621
59,17,8,0.0013927767648437017
59,17,9,0.0009477784472898268
59,17,10,0.0009477824251751612
59,18,1,0.0005451283568644599
59,18,2,0.0005360097462780616
59,18,3,0.0005455928181341316
59,18,4,0.0005455927917752247
59,18,5,0.000523962017839859
59,18,6,0.0005190490855414055
59,18,7,0.0005249817073350238
59,18,8,0.0005411675780817591
59,18,9,0.0005437417169027995
59,18,10,0.0005418516258951418
59,19,1,0.0005008494526520681
59,19,2,0.0005008494662875674
59,19,3,0.0005008494572462449
59,19,4,0.0005008494494611967
59,19,5,0.0005008494518328549
59,19,6,0.0005008494324556943
59,19,7,0.0005008494457173396
59,19,8,0.0005008494857041808
59,19,9,0.0005008494677567555
59,19,10,0.0005008494622424572
59,20,1,0.0005008494605836023
59,20,2,0.0005008494642663122
59,20,3,0.0005008494743574729
59,20,4,0.0005008494565333348
59,20,5,0.0005008494525241801
59,20,6,0.0005008494503282046
59,20,7,0.0005008494710153222
59,20,8,0.0005008494675531012
59,20,9,0.0005008494651089698
59,20,10,0.0005008494917745884
59,21,1,0.0005008494719666716
59,21,2,0.0005008494674984345
59,21,3,0.0005008494378685477
59,21,4,0.0005008494692970818
59,21,5,0.0005008494529125013
59,21,6,0.0005008494722134139
59,21,7,0.0005008494520160275
59,21,8,0.0005008494766804917
59,21,9,0.0005008494787985865
59,21,10,0.0005008494558885097
59,22,1,0.0005008494757310783
59,22,2,0.000500849474288944
59,22,3,0.0005008494521598331
59,22,4,0.0005008494763172181
59,22,5,0.0005008494711685801
59,22,6,0.000500849428657876
59,22,7,0.0005008494826702093
59,22,8,0.0005008494576376704
59,22,9,0.00050084946186036
59,22,10,0.0005008494670563326
59,23,1,0.0005008494455406837
59,23,2,0.000500849463089964
59,23,3,0.0005008494741362879
59,23,4,0.0005008494614243418
59,23,5,0.0005008494642843576
59,23,6,0.0005008494707214323
59,23,7,0.0005008494671760206
59,23,8,0.0005008494568389385
59,23,9,0.0005008494587016123
59,23,10,0.0005008494497786471
59,24,1,0.0005008494647032161
59,24,2,0.0005008494557560793
59,24,3,8.102669889116307e-5
59,24,4,0.0005008494525312246
59,24,5,0.000500849469170602
59,24,6,0.0005008494714573259
59,24,7,0.0005008494708261729
59,24,8,0.0005008494589177911
59,24,9,0.0005008494759295909
59,24,10,0.0005008494481885204
60,1,1,0.00031305758648329503
60,1,2,0.00031305758781830314
60,1,3,0.00031305757133628703
60,1,4,0.0003130575709901368
60,1,5,0.0003130575650041476
60,1,6,0.0003130575733919122
60,1,7,0.00031305758283038123
60,1,8,0.00031305756658381165
60,1,9,0.0003130575689110365
60,1,10,0.00031305756327398203
60,2,1,0.0003130575609430622
60,2,2,0.00031305756779010995
60,2,3,0.0003130575689345172
60,2,4,0.0003130575757249937
60,2,5,0.0003130575874239378
60,2,6,0.000313057569311681
