codes,2,4
hours,bus85,bus18
7/2017,0.4039,0.4039
7/2017,0.5038,0.5038
7/2017,0.5777,0.5777
7/2017,0.6144,0.6144
7/2017,0.5882,0.5882
7/2017,0.5603,0.5603
7/2017,0.5690,0.5690
7/2017,0.5603,0.5603
7/2017,0.5431,0.5431
7/2017,0.5208,0.5208
7/2017,0.4181,0.4181
7/2017,0.4636,0.4636
7/2017,0.4472,0.4472
7/2017,0.3791,0.3791
7/2017,0.2965,0.2965
7/2017,0.2277,0.2277
7/2017,0.2008,0.2008
7/2017,0.2019,0.2019
7/2017,0.2168,0.2168
7/2017,0.2413,0.2413
7/2017,0.2589,0.2589
7/2017,0.2311,0.2311
7/2017,0.2367,0.2367
7/2017,0.3058,0.3058
7/2017,0.3853,0.3853
7/2017,0.4537,0.4537
7/2017,0.5259,0.5259
7/2017,0.6654,0.6654
7/2017,0.7075,0.7075
7/2017,0.6918,0.6918
7/2017,0.6900,0.6900
7/2017,0.6918,0.6918
7/2017,0.7023,0.7023
7/2017,0.6918,0.6918
7/2017,0.6707,0.6707
7/2017,0.7337,0.7337
7/2017,0.7040,0.7040
7/2017,0.6250,0.6250
7/2017,0.5310,0.5310
7/2017,0.4488,0.4488
7/2017,0.4134,0.4134
7/2017,0.4150,0.4150
7/2017,0.4488,0.4488
7/2017,0.5123,0.5123
7/2017,0.5586,0.5586
7/2017,0.4987,0.4987
7/2017,0.5021,0.5021
7/2017,0.5760,0.5760
7/2017,0.6830,0.6830
7/2017,0.7938,0.7938
7/2017,0.8481,0.8481
7/2017,0.8465,0.8465
7/2017,0.8433,0.8433
7/2017,0.8222,0.8222
7/2017,0.8005,0.8005
7/2017,0.7819,0.7819
7/2017,0.7613,0.7613
7/2017,0.7510,0.7510
7/2017,0.7337,0.7337
7/2017,0.8072,0.8072
7/2017,0.8156,0.8156
7/2017,0.7716,0.7716
7/2017,0.6830,0.6830
7/2017,0.5847,0.5847
7/2017,0.5362,0.5362
7/2017,0.5465,0.5465
7/2017,0.5795,0.5795
7/2017,0.6179,0.6179
7/2017,0.6443,0.6443
7/2017,0.6127,0.6127
7/2017,0.6812,0.6812
7/2017,0.7527,0.7527
7/2017,0.8605,0.8605
7/2017,0.9497,0.9497
7/2017,0.9709,0.9709
7/2017,0.9719,0.9719
7/2017,0.9567,0.9567
7/2017,0.9264,0.9264
7/2017,0.8857,0.8857
7/2017,0.8401,0.8401
7/2017,0.7836,0.7836
7/2017,0.7163,0.7163
7/2017,0.6865,0.6865
7/2017,0.7579,0.7579
7/2017,0.7424,0.7424
7/2017,0.6619,0.6619
7/2017,0.5465,0.5465
7/2017,0.4245,0.4245
7/2017,0.3363,0.3363
7/2017,0.2900,0.2900
7/2017,0.2760,0.2760
7/2017,0.2861,0.2861
7/2017,0.3071,0.3071
7/2017,0.3005,0.3005
7/2017,0.3464,0.3464
7/2017,0.4736,0.4736
7/2017,0.6285,0.6285
7/2017,0.7545,0.7545
7/2017,0.8288,0.8288
7/2017,0.8621,0.8621
7/2017,0.8574,0.8574
7/2017,0.8288,0.8288
7/2017,0.7921,0.7921
7/2017,0.7631,0.7631
7/2017,0.7285,0.7285
7/2017,0.6918,0.6918
7/2017,0.6478,0.6478
7/2017,0.7302,0.7302
7/2017,0.7058,0.7058
7/2017,0.6513,0.6513
7/2017,0.5882,0.5882
7/2017,0.5310,0.5310
7/2017,0.4936,0.4936
7/2017,0.4786,0.4786
7/2017,0.4653,0.4653
7/2017,0.4719,0.4719
7/2017,0.4702,0.4702
7/2017,0.4653,0.4653
7/2017,0.5345,0.5345
7/2017,0.6461,0.6461
7/2017,0.7389,0.7389
7/2017,0.8353,0.8353
7/2017,0.9207,0.9207
7/2017,0.9231,0.9231
7/2017,0.8871,0.8871
7/2017,0.8605,0.8605
7/2017,0.8871,0.8871
7/2017,0.8528,0.8528
7/2017,0.8056,0.8056
7/2017,0.7768,0.7768
7/2017,0.7613,0.7613
7/2017,0.8899,0.8899
7/2017,0.9389,0.9389
7/2017,0.9242,0.9242
7/2017,0.8559,0.8559
7/2017,0.7648,0.7648
7/2017,0.6918,0.6918
7/2017,0.6302,0.6302
7/2017,0.5847,0.5847
7/2017,0.5829,0.5829
7/2017,0.5500,0.5500
7/2017,0.4505,0.4505
7/2017,0.4819,0.4819
7/2017,0.6267,0.6267
7/2017,0.8304,0.8304
7/2017,0.9777,0.9777
7/2017,0.9869,0.9869
7/2017,0.9781,0.9781
7/2017,0.9497,0.9497
7/2017,0.8981,0.8981
7/2017,0.8189,0.8189
7/2017,0.7510,0.7510
7/2017,0.7751,0.7751
7/2017,0.8056,0.8056
7/2017,0.7971,0.7971
7/2017,0.8711,0.8711
7/2017,0.9073,0.9073
7/2017,0.8711,0.8711
7/2017,0.7853,0.7853
7/2017,0.6777,0.6777
7/2017,0.6039,0.6039
7/2017,0.5917,0.5917
7/2017,0.5987,0.5987
7/2017,0.5952,0.5952
7/2017,0.5655,0.5655
7/2017,0.4886,0.4886
7/2017,0.4669,0.4669
7/2017,0.5327,0.5327
7/2017,0.6425,0.6425
7/2017,0.7058,0.7058
7/2017,0.7853,0.7853
7/2017,0.8288,0.8288
7/2017,0.8039,0.8039
7/2017,0.7682,0.7682
7/2017,0.7372,0.7372
7/2017,0.6918,0.6918
7/2017,0.6619,0.6619
7/2017,0.7163,0.7163
7/2017,0.7267,0.7267
7/2017,0.8433,0.8433
7/2017,0.9008,0.9008
7/2017,0.9184,0.9184
7/2017,0.9172,0.9172
7/2017,0.8828,0.8828
7/2017,0.8156,0.8156
7/2017,0.7424,0.7424
7/2017,0.6988,0.6988
7/2017,0.6953,0.6953
7/2017,0.7005,0.7005
7/2017,0.6619,0.6619
7/2017,0.6812,0.6812
7/2017,0.7631,0.7631
7/2017,0.8039,0.8039
7/2017,0.8189,0.8189
7/2017,0.8271,0.8271
7/2017,0.8156,0.8156
7/2017,0.7819,0.7819
7/2017,0.7424,0.7424
7/2017,0.7058,0.7058
7/2017,0.6847,0.6847
7/2017,0.6302,0.6302
7/2017,0.5777,0.5777
7/2017,0.5638,0.5638
7/2017,0.6672,0.6672
7/2017,0.7128,0.7128
7/2017,0.7302,0.7302
7/2017,0.7441,0.7441
7/2017,0.7441,0.7441
7/2017,0.7372,0.7372
7/2017,0.7198,0.7198
7/2017,0.6830,0.6830
7/2017,0.6566,0.6566
7/2017,0.6337,0.6337
7/2017,0.5690,0.5690
7/2017,0.6022,0.6022
7/2017,0.6970,0.6970
7/2017,0.8304,0.8304
7/2017,0.8857,0.8857
7/2017,0.8559,0.8559
7/2017,0.8089,0.8089
7/2017,0.7527,0.7527
7/2017,0.7267,0.7267
7/2017,0.7180,0.7180
7/2017,0.7198,0.7198
7/2017,0.7441,0.7441
7/2017,0.7058,0.7058
7/2017,0.6830,0.6830
7/2017,0.7372,0.7372
7/2017,0.7075,0.7075
7/2017,0.6478,0.6478
7/2017,0.5864,0.5864
7/2017,0.5310,0.5310
7/2017,0.4970,0.4970
7/2017,0.4903,0.4903
7/2017,0.5072,0.5072
7/2017,0.5276,0.5276
7/2017,0.5225,0.5225
7/2017,0.4603,0.4603
7/2017,0.4636,0.4636
7/2017,0.5431,0.5431
7/2017,0.6566,0.6566
7/2017,0.7267,0.7267
7/2017,0.7232,0.7232
7/2017,0.6970,0.6970
7/2017,0.6812,0.6812
7/2017,0.6004,0.6004
7/2017,0.5777,0.5777
7/2017,0.5603,0.5603
7/2017,0.5431,0.5431
7/2017,0.5742,0.5742
7/2017,0.5864,0.5864
7/2017,0.6496,0.6496
7/2017,0.6179,0.6179
7/2017,0.5655,0.5655
7/2017,0.5140,0.5140
7/2017,0.4702,0.4702
7/2017,0.4439,0.4439
7/2017,0.4521,0.4521
7/2017,0.4769,0.4769
7/2017,0.5004,0.5004
7/2017,0.4970,0.4970
7/2017,0.4439,0.4439
7/2017,0.4310,0.4310
7/2017,0.5140,0.5140
7/2017,0.5882,0.5882
7/2017,0.6179,0.6179
7/2017,0.6144,0.6144
7/2017,0.5952,0.5952
7/2017,0.5952,0.5952
7/2017,0.5864,0.5864
7/2017,0.6022,0.6022
7/2017,0.6250,0.6250
7/2017,0.6337,0.6337
7/2017,0.6355,0.6355
7/2017,0.6267,0.6267
7/2017,0.6883,0.6883
7/2017,0.6513,0.6513
7/2017,0.5777,0.5777
7/2017,0.4970,0.4970
7/2017,0.4197,0.4197
7/2017,0.3776,0.3776
7/2017,0.3686,0.3686
7/2017,0.3822,0.3822
7/2017,0.4213,0.4213
7/2017,0.4669,0.4669
7/2017,0.4554,0.4554
7/2017,0.4869,0.4869
7/2017,0.5777,0.5777
7/2017,0.6988,0.6988
7/2017,0.7493,0.7493
7/2017,0.7424,0.7424
7/2017,0.7613,0.7613
7/2017,0.7921,0.7921
7/2017,0.8056,0.8056
7/2017,0.8005,0.8005
7/2017,0.7319,0.7319
7/2017,0.6795,0.6795
7/2017,0.6215,0.6215
7/2017,0.5934,0.5934
7/2017,0.6549,0.6549
7/2017,0.6004,0.6004
7/2017,0.5276,0.5276
7/2017,0.4769,0.4769
7/2017,0.4472,0.4472
7/2017,0.4472,0.4472
7/2017,0.4653,0.4653
7/2017,0.4852,0.4852
7/2017,0.5089,0.5089
7/2017,0.5259,0.5259
7/2017,0.4970,0.4970
7/2017,0.5327,0.5327
7/2017,0.6549,0.6549
7/2017,0.8072,0.8072
7/2017,0.9275,0.9275
7/2017,0.9471,0.9471
7/2017,0.9308,0.9308
7/2017,0.8843,0.8843
7/2017,0.8238,0.8238
7/2017,0.7562,0.7562
7/2017,0.6935,0.6935
7/2017,0.6531,0.6531
7/2017,0.6285,0.6285
7/2017,0.6127,0.6127
7/2017,0.7058,0.7058
7/2017,0.6812,0.6812
7/2017,0.5864,0.5864
7/2017,0.4752,0.4752
7/2017,0.3776,0.3776
7/2017,0.3320,0.3320
7/2017,0.3112,0.3112
7/2017,0.2952,0.2952
7/2017,0.2991,0.2991
7/2017,0.3320,0.3320
7/2017,0.3822,0.3822
7/2017,0.3507,0.3507
7/2017,0.3611,0.3611
7/2017,0.4277,0.4277
7/2017,0.5917,0.5917
7/2017,0.7441,0.7441
7/2017,0.8496,0.8496
7/2017,0.8449,0.8449
7/2017,0.8056,0.8056
7/2017,0.7699,0.7699
7/2017,0.7475,0.7475
7/2017,0.7267,0.7267
7/2017,0.7023,0.7023
7/2017,0.6953,0.6953
7/2017,0.7389,0.7389
7/2017,0.6812,0.6812
7/2017,0.5795,0.5795
7/2017,0.4669,0.4669
7/2017,0.3596,0.3596
7/2017,0.2926,0.2926
7/2017,0.2661,0.2661
7/2017,0.2625,0.2625
7/2017,0.2810,0.2810
7/2017,0.3320,0.3320
7/2017,0.3746,0.3746
7/2017,0.3761,0.3761
7/2017,0.4086,0.4086
7/2017,0.5021,0.5021
7/2017,0.6109,0.6109
7/2017,0.6812,0.6812
7/2017,0.7372,0.7372
7/2017,0.7579,0.7579
7/2017,0.7579,0.7579
7/2017,0.7785,0.7785
7/2017,0.7458,0.7458
7/2017,0.6988,0.6988
7/2017,0.6689,0.6689
7/2017,0.6689,0.6689
7/2017,0.7093,0.7093
7/2017,0.6619,0.6619
7/2017,0.5690,0.5690
7/2017,0.4570,0.4570
7/2017,0.3420,0.3420
7/2017,0.2565,0.2565
7/2017,0.2200,0.2200
7/2017,0.2401,0.2401
7/2017,0.3085,0.3085
7/2017,0.3930,0.3930
7/2017,0.4181,0.4181
7/2017,0.4620,0.4620
7/2017,0.5882,0.5882
7/2017,0.7510,0.7510
7/2017,0.8696,0.8696
7/2017,0.9073,0.9073
7/2017,0.9436,0.9436
7/2017,0.8799,0.8799
7/2017,0.8288,0.8288
7/2017,0.7802,0.7802
7/2017,0.7372,0.7372
7/2017,0.6953,0.6953
7/2017,0.6144,0.6144
7/2017,0.5882,0.5882
7/2017,0.6566,0.6566
7/2017,0.6179,0.6179
7/2017,0.5586,0.5586
7/2017,0.4953,0.4953
7/2017,0.4358,0.4358
7/2017,0.3961,0.3961
7/2017,0.3930,0.3930
7/2017,0.4293,0.4293
7/2017,0.4852,0.4852
7/2017,0.5208,0.5208
7/2017,0.5055,0.5055
7/2017,0.5431,0.5431
7/2017,0.6408,0.6408
7/2017,0.7751,0.7751
7/2017,0.8481,0.8481
7/2017,0.8726,0.8726
7/2017,0.8496,0.8496
7/2017,0.7938,0.7938
7/2017,0.7267,0.7267
7/2017,0.7005,0.7005
7/2017,0.6619,0.6619
7/2017,0.5795,0.5795
7/2017,0.5140,0.5140
7/2017,0.5106,0.5106
7/2017,0.6197,0.6197
7/2017,0.6267,0.6267
7/2017,0.5917,0.5917
7/2017,0.5534,0.5534
7/2017,0.5259,0.5259
7/2017,0.5310,0.5310
7/2017,0.5551,0.5551
7/2017,0.5882,0.5882
7/2017,0.6302,0.6302
7/2017,0.6619,0.6619
7/2017,0.6232,0.6232
7/2017,0.6197,0.6197
7/2017,0.6865,0.6865
7/2017,0.7938,0.7938
7/2017,0.8681,0.8681
7/2017,0.8621,0.8621
7/2017,0.8320,0.8320
7/2017,0.8222,0.8222
7/2017,0.7971,0.7971
7/2017,0.7648,0.7648
7/2017,0.7510,0.7510
7/2017,0.7302,0.7302
7/2017,0.7493,0.7493
7/2017,0.7198,0.7198
7/2017,0.7819,0.7819
7/2017,0.7579,0.7579
7/2017,0.6970,0.6970
7/2017,0.6302,0.6302
7/2017,0.5760,0.5760
7/2017,0.5829,0.5829
7/2017,0.6162,0.6162
7/2017,0.6390,0.6390
7/2017,0.6390,0.6390
7/2017,0.6127,0.6127
7/2017,0.5551,0.5551
7/2017,0.5847,0.5847
7/2017,0.6074,0.6074
7/2017,0.6742,0.6742
7/2017,0.7475,0.7475
7/2017,0.7232,0.7232
7/2017,0.6531,0.6531
7/2017,0.6004,0.6004
7/2017,0.5708,0.5708
7/2017,0.5551,0.5551
7/2017,0.5379,0.5379
7/2017,0.4936,0.4936
7/2017,0.4455,0.4455
7/2017,0.4358,0.4358
7/2017,0.5345,0.5345
7/2017,0.5621,0.5621
7/2017,0.5812,0.5812
7/2017,0.5847,0.5847
7/2017,0.5812,0.5812
7/2017,0.5708,0.5708
7/2017,0.5379,0.5379
7/2017,0.5140,0.5140
7/2017,0.5021,0.5021
7/2017,0.4786,0.4786
7/2017,0.3961,0.3961
7/2017,0.3537,0.3537
7/2017,0.4071,0.4071
7/2017,0.5140,0.5140
7/2017,0.6285,0.6285
7/2017,0.6636,0.6636
7/2017,0.6566,0.6566
7/2017,0.6425,0.6425
7/2017,0.6320,0.6320
7/2017,0.5864,0.5864
7/2017,0.5500,0.5500
7/2017,0.5690,0.5690
7/2017,0.5551,0.5551
7/2017,0.5157,0.5157
7/2017,0.5760,0.5760
7/2017,0.5690,0.5690
7/2017,0.5327,0.5327
7/2017,0.4786,0.4786
7/2017,0.4197,0.4197
7/2017,0.3853,0.3853
7/2017,0.3746,0.3746
7/2017,0.3701,0.3701
7/2017,0.3716,0.3716
7/2017,0.3701,0.3701
7/2017,0.3278,0.3278
7/2017,0.3522,0.3522
7/2017,0.4342,0.4342
7/2017,0.5500,0.5500
7/2017,0.6425,0.6425
7/2017,0.7040,0.7040
7/2017,0.7023,0.7023
7/2017,0.6953,0.6953
7/2017,0.6918,0.6918
7/2017,0.6953,0.6953
7/2017,0.6549,0.6549
7/2017,0.6918,0.6918
7/2017,0.6478,0.6478
7/2017,0.6760,0.6760
7/2017,0.7648,0.7648
7/2017,0.7372,0.7372
7/2017,0.6654,0.6654
7/2017,0.5690,0.5690
7/2017,0.4869,0.4869
7/2017,0.4587,0.4587
7/2017,0.4719,0.4719
7/2017,0.5140,0.5140
7/2017,0.5795,0.5795
7/2017,0.6302,0.6302
7/2017,0.5969,0.5969
7/2017,0.6373,0.6373
7/2017,0.7128,0.7128
7/2017,0.8304,0.8304
7/2017,0.9608,0.9608
7/2017,0.9671,0.9671
7/2017,0.9445,0.9445
7/2017,0.9008,0.9008
7/2017,0.8814,0.8814
7/2017,0.8465,0.8465
7/2017,0.8072,0.8072
7/2017,0.7648,0.7648
7/2017,0.7215,0.7215
7/2017,0.7458,0.7458
7/2017,0.8401,0.8401
7/2017,0.8385,0.8385
7/2017,0.7836,0.7836
7/2017,0.7110,0.7110
7/2017,0.6443,0.6443
7/2017,0.5987,0.5987
7/2017,0.5829,0.5829
7/2017,0.5934,0.5934
7/2017,0.6267,0.6267
7/2017,0.6672,0.6672
7/2017,0.6672,0.6672
7/2017,0.6830,0.6830
7/2017,0.7579,0.7579
7/2017,0.8288,0.8288
7/2017,0.8696,0.8696
7/2017,0.8574,0.8574
7/2017,0.8022,0.8022
7/2017,0.7232,0.7232
7/2017,0.6830,0.6830
7/2017,0.6654,0.6654
7/2017,0.6461,0.6461
7/2017,0.6144,0.6144
7/2017,0.5795,0.5795
7/2017,0.5725,0.5725
7/2017,0.6355,0.6355
7/2017,0.5969,0.5969
7/2017,0.5242,0.5242
7/2017,0.4636,0.4636
7/2017,0.4245,0.4245
7/2017,0.4213,0.4213
7/2017,0.4505,0.4505
7/2017,0.4936,0.4936
7/2017,0.5517,0.5517
7/2017,0.5899,0.5899
7/2017,0.5482,0.5482
7/2017,0.5379,0.5379
7/2017,0.6267,0.6267
7/2017,0.7665,0.7665
7/2017,0.8954,0.8954
7/2017,0.9418,0.9418
7/2017,0.9454,0.9454
7/2017,0.9264,0.9264
7/2017,0.8799,0.8799
7/2017,0.8433,0.8433
7/2017,0.8039,0.8039
7/2017,0.7955,0.7955
7/2017,0.7904,0.7904
7/2017,0.8681,0.8681
7/2017,0.9513,0.9513
7/2017,0.9559,0.9559
7/2017,0.9350,0.9350
7/2017,0.8968,0.8968
7/2017,0.8543,0.8543
7/2017,0.8089,0.8089
7/2017,0.7921,0.7921
7/2017,0.8072,0.8072
7/2017,0.8353,0.8353
7/2017,0.8559,0.8559
7/2017,0.8385,0.8385
7/2017,0.8756,0.8756
7/2017,0.9308,0.9308
7/2017,0.9687,0.9687
7/2017,0.9807,0.9807
7/2017,0.9837,0.9837
7/2017,0.9724,0.9724
7/2017,0.9581,0.9581
7/2017,0.9329,0.9329
7/2017,0.9021,0.9021
7/2017,0.8559,0.8559
7/2017,0.8238,0.8238
7/2017,0.7904,0.7904
7/2017,0.7921,0.7921
7/2017,0.8681,0.8681
7/2017,0.8666,0.8666
7/2017,0.8369,0.8369
7/2017,0.7971,0.7971
7/2017,0.7579,0.7579
7/2017,0.6953,0.6953
7/2017,0.6267,0.6267
7/2017,0.5812,0.5812
7/2017,0.5655,0.5655
7/2017,0.5708,0.5708
7/2017,0.5638,0.5638
7/2017,0.6390,0.6390
7/2017,0.7337,0.7337
7/2017,0.8172,0.8172
7/2017,0.8512,0.8512
7/2017,0.8139,0.8139
7/2017,0.7819,0.7819
7/2017,0.7493,0.7493
7/2017,0.7128,0.7128
7/2017,0.6900,0.6900
7/2017,0.6795,0.6795
7/2017,0.6672,0.6672
7/2017,0.6390,0.6390
7/2017,0.6513,0.6513
7/2017,0.7075,0.7075
7/2017,0.6601,0.6601
7/2017,0.5882,0.5882
7/2017,0.5140,0.5140
7/2017,0.4587,0.4587
7/2017,0.4118,0.4118
7/2017,0.3899,0.3899
7/2017,0.3914,0.3914
7/2017,0.4102,0.4102
7/2017,0.4261,0.4261
7/2017,0.3914,0.3914
7/2017,0.3914,0.3914
7/2017,0.4603,0.4603
7/2017,0.5882,0.5882
7/2017,0.6443,0.6443
7/2017,0.6250,0.6250
7/2017,0.5899,0.5899
7/2017,0.5795,0.5795
7/2017,0.5812,0.5812
7/2017,0.5917,0.5917
7/2017,0.5569,0.5569
7/2017,0.5638,0.5638
7/2017,0.5534,0.5534
7/2017,0.5482,0.5482
7/2017,0.6004,0.6004
7/2017,0.5638,0.5638
7/2017,0.5157,0.5157
7/2017,0.4570,0.4570
7/2017,0.4008,0.4008
7/2017,0.3464,0.3464
7/2017,0.3031,0.3031
7/2017,0.2785,0.2785
7/2017,0.2810,0.2810
7/2017,0.3236,0.3236
7/2017,0.3464,0.3464
7/2017,0.3807,0.3807
7/2017,0.5072,0.5072
7/2017,0.7023,0.7023
7/2017,0.8711,0.8711
7/2017,0.9380,0.9380
7/2017,0.9480,0.9480
8/2017,0.8785,0.8785
8/2017,0.7938,0.7938
8/2017,0.7250,0.7250
8/2017,0.6742,0.6742
8/2017,0.6355,0.6355
8/2017,0.5864,0.5864
8/2017,0.6215,0.6215
8/2017,0.6689,0.6689
8/2017,0.6443,0.6443
8/2017,0.6039,0.6039
8/2017,0.5551,0.5551
8/2017,0.5089,0.5089
8/2017,0.4702,0.4702
8/2017,0.4423,0.4423
8/2017,0.4342,0.4342
8/2017,0.4521,0.4521
8/2017,0.4802,0.4802
8/2017,0.4669,0.4669
8/2017,0.4472,0.4472
8/2017,0.5225,0.5225
8/2017,0.6812,0.6812
8/2017,0.8288,0.8288
8/2017,0.9148,0.9148
8/2017,0.9380,0.9380
8/2017,0.9160,0.9160
8/2017,0.8857,0.8857
8/2017,0.8238,0.8238
8/2017,0.7938,0.7938
8/2017,0.7836,0.7836
8/2017,0.7921,0.7921
8/2017,0.8543,0.8543
8/2017,0.9275,0.9275
8/2017,0.9253,0.9253
8/2017,0.8651,0.8651
8/2017,0.7527,0.7527
8/2017,0.6320,0.6320
8/2017,0.5293,0.5293
8/2017,0.4802,0.4802
8/2017,0.4819,0.4819
8/2017,0.5072,0.5072
8/2017,0.5174,0.5174
8/2017,0.4786,0.4786
8/2017,0.4702,0.4702
8/2017,0.5174,0.5174
8/2017,0.6057,0.6057
8/2017,0.6935,0.6935
8/2017,0.7319,0.7319
8/2017,0.7458,0.7458
8/2017,0.7372,0.7372
8/2017,0.7023,0.7023
8/2017,0.6724,0.6724
8/2017,0.6531,0.6531
8/2017,0.6320,0.6320
8/2017,0.5952,0.5952
8/2017,0.6513,0.6513
8/2017,0.6988,0.6988
8/2017,0.6531,0.6531
8/2017,0.5795,0.5795
8/2017,0.5021,0.5021
8/2017,0.4390,0.4390
8/2017,0.3930,0.3930
8/2017,0.3746,0.3746
8/2017,0.3899,0.3899
8/2017,0.4261,0.4261
8/2017,0.4620,0.4620
8/2017,0.4472,0.4472
8/2017,0.4358,0.4358
8/2017,0.5089,0.5089
8/2017,0.6531,0.6531
8/2017,0.7853,0.7853
8/2017,0.8605,0.8605
8/2017,0.9086,0.9086
8/2017,0.8981,0.8981
8/2017,0.9172,0.9172
8/2017,0.9086,0.9086
8/2017,0.8543,0.8543
8/2017,0.8056,0.8056
8/2017,0.7562,0.7562
8/2017,0.7596,0.7596
8/2017,0.8089,0.8089
8/2017,0.8022,0.8022
8/2017,0.7579,0.7579
8/2017,0.6988,0.6988
8/2017,0.6425,0.6425
8/2017,0.6057,0.6057
8/2017,0.5847,0.5847
8/2017,0.5864,0.5864
8/2017,0.6144,0.6144
8/2017,0.6531,0.6531
8/2017,0.6443,0.6443
8/2017,0.6847,0.6847
8/2017,0.8304,0.8304
8/2017,0.9399,0.9399
8/2017,0.9854,0.9854
8/2017,0.9901,0.9901
8/2017,0.9793,0.9793
8/2017,0.9574,0.9574
8/2017,0.9207,0.9207
8/2017,0.8770,0.8770
8/2017,0.8304,0.8304
8/2017,0.7887,0.7887
8/2017,0.7527,0.7527
8/2017,0.7768,0.7768
8/2017,0.8417,0.8417
8/2017,0.8271,0.8271
8/2017,0.7562,0.7562
8/2017,0.6584,0.6584
8/2017,0.5638,0.5638
8/2017,0.5191,0.5191
8/2017,0.5123,0.5123
8/2017,0.5259,0.5259
8/2017,0.5551,0.5551
8/2017,0.5899,0.5899
8/2017,0.5777,0.5777
8/2017,0.6109,0.6109
8/2017,0.7389,0.7389
8/2017,0.8814,0.8814
8/2017,0.9698,0.9698
8/2017,0.9874,0.9874
8/2017,0.9818,0.9818
8/2017,0.9521,0.9521
8/2017,0.8927,0.8927
8/2017,0.8089,0.8089
8/2017,0.7075,0.7075
8/2017,0.6302,0.6302
8/2017,0.5708,0.5708
8/2017,0.6179,0.6179
8/2017,0.6935,0.6935
8/2017,0.6918,0.6918
8/2017,0.6513,0.6513
8/2017,0.5987,0.5987
8/2017,0.5551,0.5551
8/2017,0.5276,0.5276
8/2017,0.5259,0.5259
8/2017,0.5465,0.5465
8/2017,0.6004,0.6004
8/2017,0.6601,0.6601
8/2017,0.6549,0.6549
8/2017,0.6672,0.6672
8/2017,0.7716,0.7716
8/2017,0.9418,0.9418
8/2017,0.9901,0.9901
8/2017,0.9919,0.9919
8/2017,0.9831,0.9831
8/2017,0.9628,0.9628
8/2017,0.9370,0.9370
8/2017,0.8994,0.8994
8/2017,0.8651,0.8651
8/2017,0.8401,0.8401
8/2017,0.8106,0.8106
8/2017,0.8496,0.8496
8/2017,0.9380,0.9380
8/2017,0.9471,0.9471
8/2017,0.9219,0.9219
8/2017,0.8711,0.8711
8/2017,0.8156,0.8156
8/2017,0.7988,0.7988
8/2017,0.8139,0.8139
8/2017,0.8336,0.8336
8/2017,0.8651,0.8651
8/2017,0.8885,0.8885
8/2017,0.8756,0.8756
8/2017,0.8785,0.8785
8/2017,0.9275,0.9275
8/2017,0.9521,0.9521
8/2017,0.9436,0.9436
8/2017,0.9264,0.9264
8/2017,0.8899,0.8899
8/2017,0.8465,0.8465
8/2017,0.8089,0.8089
8/2017,0.7733,0.7733
8/2017,0.7424,0.7424
8/2017,0.7319,0.7319
8/2017,0.7302,0.7302
8/2017,0.8106,0.8106
8/2017,0.9231,0.9231
8/2017,0.9529,0.9529
8/2017,0.9628,0.9628
8/2017,0.9559,0.9559
8/2017,0.9360,0.9360
8/2017,0.9184,0.9184
8/2017,0.8994,0.8994
8/2017,0.8681,0.8681
8/2017,0.8336,0.8336
8/2017,0.7921,0.7921
8/2017,0.7058,0.7058
8/2017,0.6795,0.6795
8/2017,0.7441,0.7441
8/2017,0.8320,0.8320
8/2017,0.9480,0.9480
8/2017,0.9840,0.9840
8/2017,0.9837,0.9837
8/2017,0.9818,0.9818
8/2017,0.9703,0.9703
8/2017,0.9497,0.9497
8/2017,0.9172,0.9172
8/2017,0.8814,0.8814
8/2017,0.8512,0.8512
8/2017,0.9297,0.9297
8/2017,0.9738,0.9738
8/2017,0.9724,0.9724
8/2017,0.9436,0.9436
8/2017,0.8756,0.8756
8/2017,0.7853,0.7853
8/2017,0.7198,0.7198
8/2017,0.6812,0.6812
8/2017,0.6795,0.6795
8/2017,0.7145,0.7145
8/2017,0.7354,0.7354
8/2017,0.7337,0.7337
8/2017,0.7372,0.7372
8/2017,0.8205,0.8205
8/2017,0.9253,0.9253
8/2017,0.9872,0.9872
8/2017,0.9921,0.9921
8/2017,0.9857,0.9857
8/2017,0.9793,0.9793
8/2017,0.9529,0.9529
8/2017,0.9148,0.9148
8/2017,0.8574,0.8574
8/2017,0.7921,0.7921
8/2017,0.7337,0.7337
8/2017,0.7819,0.7819
8/2017,0.8696,0.8696
8/2017,0.8711,0.8711
8/2017,0.8401,0.8401
8/2017,0.8072,0.8072
8/2017,0.7887,0.7887
8/2017,0.7751,0.7751
8/2017,0.7613,0.7613
8/2017,0.7406,0.7406
8/2017,0.7145,0.7145
8/2017,0.6935,0.6935
8/2017,0.6566,0.6566
8/2017,0.7198,0.7198
8/2017,0.8288,0.8288
8/2017,0.9231,0.9231
8/2017,0.9693,0.9693
8/2017,0.9709,0.9709
8/2017,0.9380,0.9380
8/2017,0.8651,0.8651
8/2017,0.7785,0.7785
8/2017,0.7145,0.7145
8/2017,0.6795,0.6795
8/2017,0.6566,0.6566
8/2017,0.6390,0.6390
8/2017,0.6918,0.6918
8/2017,0.7853,0.7853
8/2017,0.8005,0.8005
8/2017,0.7921,0.7921
8/2017,0.7613,0.7613
8/2017,0.7058,0.7058
8/2017,0.6425,0.6425
8/2017,0.5969,0.5969
8/2017,0.5760,0.5760
8/2017,0.5812,0.5812
